,TACC3.rescaled,KLHDC7A.rescaled,HOXC12.rescaled,NEIL3.rescaled,MKI67.rescaled,TFPI2.rescaled,GAL3ST2.rescaled,YBX2.rescaled,SYT13.rescaled,GYPE.rescaled,CDC20.rescaled,TROAP.rescaled,TBC1D3.rescaled,NCAPH.rescaled,GREB1L.rescaled,LTF.rescaled,PPP2R2C.rescaled,CDC25A.rescaled,EDARADD.rescaled,TONSL.rescaled,RBP7.rescaled,KAAG1.rescaled,ANKRD30B.rescaled,PCDHA11.rescaled,DNAH2.rescaled,CENPA.rescaled,FOXI1.rescaled,AURKB.rescaled,RECQL4.rescaled,PLK1.rescaled,RGS1.rescaled,ATP6V0A4.rescaled,PKMYT1.rescaled,CCNA2.rescaled,FAM83D.rescaled,SLC16A9.rescaled,NEK10.rescaled,KIF11.rescaled,ENTPD8.rescaled,CIT.rescaled,CDSN.rescaled,DCDC2.rescaled,XDH.rescaled,IGDCC3.rescaled,UBE2S.rescaled,JAKMIP1.rescaled,PNCK.rescaled,SPAG5.rescaled,TAT.rescaled,CIDEA.rescaled,ESPL1.rescaled,LRRN3.rescaled,KCNK12.rescaled,CNTNAP2.rescaled,CAMK2B.rescaled,GNG13.rescaled,KIF23.rescaled,ADIPOQ.rescaled,NDC80.rescaled,MMP11.rescaled,ZSCAN1.rescaled,LPAR3.rescaled,TMSB15A.rescaled,KIF18B.rescaled,TDRD5.rescaled,KIFC1.rescaled,TCEAL5.rescaled,TMEM126A.rescaled,CES3.rescaled,OR2A7.rescaled,SIGLEC1.rescaled,FOXM1.rescaled,HJURP.rescaled,IQGAP3.rescaled,KIF2C.rescaled,CIDEC.rescaled,RAB3C.rescaled,HS6ST2.rescaled,TP53TG5.rescaled,NEU4.rescaled,TPRG1.rescaled,PRKAA2.rescaled,SPESP1.rescaled,ACOT1.rescaled,SYT3.rescaled,MRAP.rescaled,CEP55.rescaled,ORC1.rescaled,TRAIP.rescaled,AQP7.rescaled,HOXC11.rescaled,ORM2.rescaled,CBX2.rescaled,TIMELESS.rescaled,WDR62.rescaled,DNAJC22.rescaled,CHRDL1.rescaled,NCAPG.rescaled,LRRC10B.rescaled,SKA1.rescaled
DNAH2.rescaled,0.0267465632594729,-0.1473753711585164,0.0458329599136496,-0.0902867806024313,0.0473337209157789,-0.0459805455426207,0.1085174999399174,0.0935164695342036,0.1241365416098972,-0.0376773013453495,-0.0731881359249439,-0.1204613092330189,-0.0082459603652301,0.0097672547232182,0.1555774159473389,0.1269013437979901,0.082241453902486,0.0183633075953332,-0.1653883827563271,0.0822351564993009,-0.1111145316312957,-0.1201157056361918,0.1663867130762097,0.0161495224207998,1.0,-0.0728464078926346,0.1297325205726165,0.0091457026662906,-0.0292279240802343,-0.0582717718140429,-0.0801203761621772,-0.0686809435727336,0.0380776334321978,-0.0844498803943134,-0.0255996605145463,-0.1447312871608951,-0.2133978383054794,0.0567212371524957,0.1093470287820238,0.1352313854053414,0.1430497981724067,-0.1523283015170797,0.05684285139696,-0.1643410234475853,-0.0906691486823427,-0.1020099276792068,0.1968900776933172,0.0040462843719666,-0.0036390418977184,-0.119771938472118,0.0767397927278462,-0.0530824579587486,-0.070240167725812,0.0333627467842984,0.1452550905471474,0.0116543329188089,0.008442598918312,-0.0939794044554107,-0.0844348047199552,0.0241421880851406,-0.047568366574796,0.0840564246047408,0.020227919807192,0.0305590678360177,-0.2933875001817875,0.0085807235807621,-0.2249505138511625,0.1364150996772954,-0.0125725684961625,-0.1568279178968811,-0.210575012652095,-0.0131602643012686,-0.0296880573644155,0.0612302176537957,-0.0735442865572074,-0.0911948522744209,-0.1013096867090367,0.1182570098050677,-0.1200756408178165,0.0702233946794225,0.2361362802933727,-0.0778379780874106,0.0542212537881692,0.0699932812720437,0.1838308665973131,-0.0925038189210231,-0.0545989748818884,-0.0155933952154821,0.1030546788285023,-0.063991894580402,0.0659279717794149,0.0350251998117479,-0.0643717436174446,0.039928818321299,0.085060359813881,0.2099533838845452,-0.1314001634212613,-0.0462271838357551,0.0387799813719177,-0.0986667481867221
CENPA.rescaled,0.7226691941744244,0.1320491947998961,0.1126578495929451,0.7208206209689481,0.7118827126590743,-0.0572198646842342,0.0676050149366683,0.2790364688837651,0.0764572435561122,0.0645026885664525,0.7893438022705586,0.768174426853729,-0.138651756049127,0.7537702134529467,-0.0792491743151335,-0.1523604065923462,0.0379975802787702,0.6123465664508777,0.06252655691628,0.4946369569202818,0.1247628662970631,0.1600936095969365,-0.0681526972463092,0.0723307334151636,-0.0728464078926346,1.0,-0.0514567257984434,0.7553808960530848,0.5436584486022714,0.7943646390659462,0.0982534518099743,0.194609300968027,0.5848318284556324,0.8160684613178945,0.7556520265440492,0.1971150877894448,0.3828357951564065,0.7461330032507626,-0.004707510867198,0.4306476963894595,-0.0432785051460292,0.1686084388546089,-0.0080015136767442,-0.0023608871082068,0.6001411813917154,0.1920908347398295,0.0630360138682054,0.6557284168168004,0.2315640693141827,0.1654608412104733,0.6808335043353796,0.2860595552898064,0.1916349763910204,0.1821093633279052,-0.0111448068123375,0.1469667444408236,0.7364649600952606,0.1553100240435199,0.77503270954254,0.1688101395706255,0.0259864777831074,0.0224365023535225,0.3109017815027326,0.685724235238447,0.0103964982765582,0.7771352384644262,0.3540266515510537,-0.0043849985963667,0.0303041254789746,0.1334875222095851,0.2428356667135114,0.7353437101980763,0.7968726387326787,0.6799794677724167,0.794780814637284,0.1450775206116911,0.1585034218649291,0.0459865795809298,0.1620293701511447,0.0771326816692076,-0.1529565259077357,0.0624327321426401,-0.0257343681002134,0.0322641176139794,0.0057828223551912,0.1545851099538087,0.8197523263236809,0.6722371864117334,0.4727051648216346,0.1883272681870804,0.0927540912808512,0.029306039642098,0.3806836508533237,0.5616936646650967,0.654824327561167,0.0753812022356641,0.1645680895212222,0.7606384179612348,0.0741457439645728,0.6982077936078449
FOXI1.rescaled,-0.0288216024772504,0.0118657437677673,-0.0518435273119433,0.0108506078401872,0.0467035915471509,-0.0099791747228412,0.2050497814165222,-0.0139782743859567,0.2097244768299206,-0.0285141762786904,-0.0365991318703852,-0.0678590827394797,0.0788478130617811,-0.0503838309309603,0.0539261415801832,0.2772050310286035,0.0073461528876841,0.0519581479011566,0.1028570309319092,-0.134364807647272,-0.0744951054839095,-0.1037040562322083,0.0790594177477225,-0.0043561085663396,0.1297325205726165,-0.0514567257984434,1.0,-0.0020982011043388,-0.0554010629527354,-0.0338477803364251,0.0837753353814808,0.2274470777894884,-0.0044558227891509,-0.0411338234661656,-0.0938384330089015,-0.1134449799185753,-0.2495269000055122,0.0362854950964465,0.2936554143966341,0.1654245823250922,0.1095384387530583,-0.1112080220429305,0.2531896890526704,0.056141368924498,-0.0999605911399922,0.0940217441875643,-0.0579373545080821,-0.0313568712832593,-0.1589420687031143,0.0284431214626674,-0.0015752385867836,-0.0629390338163588,0.0006568754898836,-0.0201648924870798,0.2500394929191991,0.0705283510890676,-0.0128380706947741,0.0037257100480023,-0.0397576199987744,-0.1106621853088309,-0.0579429818318562,0.184135777406057,-0.1178002342439292,0.0011703131968536,-0.0878328331151249,-0.004564045560774,0.0002431019277082,-0.1220984156538628,0.1357743024425279,0.0028055845469551,0.0361163774615386,-0.0376511525320085,-0.058662169581588,-0.0782026329269729,-0.0523362688662938,-0.0041638879559821,0.0770191348819032,0.0011174819350609,-0.1605629565317137,0.1514332783300455,0.4065405238673606,-0.1009501248159441,-0.0080511832835404,-0.0795709138206626,-0.0486799766865222,0.0479029179194411,-0.0584168874330623,-0.038585923561271,0.0083919643230069,0.0360702754766227,-0.1471149660733358,0.021107738348733,-0.245251628100726,-0.0167903158231824,0.0846632883999145,0.1416574531637063,0.0140706292644915,-0.0464867586333598,-0.1366506939726328,-0.0561438274452712
AURKB.rescaled,0.7684055606984767,0.1984846124858471,0.1300210344813576,0.7126761668032516,0.7187214091624674,-0.0322853819496119,0.101536878963002,0.4262222913611602,0.1501565114502571,0.0995477293971981,0.7854067868729512,0.8160107726074054,-0.1871281749816241,0.7805816108827003,-0.079606197337189,-0.2044786773421796,0.0966934155469997,0.6850372508125714,0.142033478268688,0.51739514312094,0.1575546607811933,0.1334620542158777,-0.1620907572810216,0.0895535111012396,0.0091457026662906,0.7553808960530848,-0.0020982011043388,1.0,0.5903496135468935,0.8230701766337783,0.1901128192363436,0.1557109299074747,0.6392035049291602,0.8043381529877482,0.716567468653617,0.2965937507936471,0.3495277727189002,0.7623304632117325,0.1265821456781951,0.5225361884420765,-0.0941301284453135,0.1623770405855786,-0.0279895669578249,0.0081630673936892,0.5966507977476688,0.2208935999095551,0.067588116239584,0.7411599335119251,0.2301764219436322,0.2344687209017688,0.7484051656654411,0.4134848019563407,0.2324727108227938,0.1156177631894557,-0.0016177887190508,0.156727943646794,0.7511465082242825,0.230615036645866,0.7677153581686071,0.1127725775061728,0.0418629396243832,0.0074246240479777,0.2040960574513526,0.7972522179863863,0.0048498257969825,0.8247451872419463,0.4348020109766394,0.0412275868451686,0.0908912650636099,0.1143405914084167,0.245077519507455,0.7768946172344383,0.7921147906762469,0.713174477610445,0.8201274396404639,0.2196851271763908,0.2085688850941565,-0.0791148539675488,0.098167153005885,0.1161055705913543,-0.1068627746850105,0.0822061449729616,-0.0304080254479775,0.0293915950113957,0.0083911379278356,0.1665566290295086,0.8026666436944612,0.7226042780712348,0.5453307672948442,0.2476593328622001,0.0397654787226602,0.0473435565231374,0.315610259721704,0.6633072745775369,0.736824693555972,0.0340159616389174,0.2572988038143008,0.7850326797743644,-0.0259533078975873,0.7195707020775528
RECQL4.rescaled,0.60434585607417,0.1055424502956787,0.0755716889933408,0.5226235721575083,0.6101118877496141,0.0547248785919838,0.0849675820531236,0.3412073332327258,0.0914798460259213,0.1020828513187123,0.5529419720206837,0.5930979268792191,-0.2189645916963672,0.6401477505456771,-0.0237044534936803,-0.2266826384182449,0.0343619799391968,0.5868219067004036,0.0731747573336559,0.8190151987739518,0.2388291387219634,0.209137644960389,-0.1040566379237201,0.0831008895145788,-0.0292279240802343,0.5436584486022714,-0.0554010629527354,0.5903496135468935,1.0,0.619270735965422,0.0247374196195385,0.0802052837148899,0.6306190468503641,0.5986913955774693,0.5393532943322463,0.2022295623787077,0.2394359893731513,0.5825119707662202,0.0933890900450741,0.468701333893378,-0.1096956414125366,0.2111805773041603,0.0160616608342199,-0.0820655036726701,0.4483055834835451,0.1392684981972769,0.0402572995315874,0.6166624129929298,0.1992037029491317,0.1898174117263012,0.6790988567718159,0.3393441241950188,0.0913247702350996,0.3044330078801621,0.0246613947021466,0.1803299674538448,0.613509529707569,0.2087931641007601,0.5753654899039827,0.0959904428689533,-0.0133961651945801,-0.0951294379811271,0.1914177528227331,0.6998955903654022,-0.01518130983358,0.6292988431370083,0.3712542002015979,0.0937001983543849,0.1184716837648515,-0.0108522130553226,0.056455080050829,0.6670502070856144,0.576940471375918,0.5784349260213921,0.6310089641724334,0.201260326806745,0.2258017265027862,-0.0660995921773893,-0.0264240567976947,0.0150757643629915,-0.1275042034379663,0.0199924171851817,-0.0117796142499238,0.0008993837337514,-0.0477604853567935,0.2124537671467915,0.5807251948604426,0.5921257231228325,0.566266468288171,0.2222313626850547,0.0330380941409155,-0.0067784388210176,0.3056029523818066,0.6209112664309413,0.6544105553990199,0.0787797703349546,0.2145673646866565,0.6130635783640429,-0.0800535043625812,0.5848584052378212
PLK1.rescaled,0.8029066712062651,0.1445144725620592,0.128714721788661,0.7180278191584164,0.7772293652009432,-0.093048501086055,0.078753192219737,0.4200101960858673,0.125673524909093,0.0702540624355214,0.8293906726450156,0.7958484483303868,-0.134127133670697,0.835621287455152,-0.0247567883783152,-0.2440952693071218,0.0930723254958693,0.6697649514076669,0.0725840224634958,0.5796789448764502,0.1741465676911071,0.1470860602151009,-0.1193941062273158,0.1256651927316811,-0.0582717718140429,0.7943646390659462,-0.0338477803364251,0.8230701766337783,0.619270735965422,1.0,0.1506269361365186,0.2177116837872482,0.7515253825161038,0.8644954734642337,0.77253896699662,0.2181461288688468,0.3583997412120281,0.8060736979799197,0.0849832879241681,0.4849915292542672,-0.0431734091110176,0.1652290571245823,-0.0373873801573345,-0.0394249619920552,0.5878219640433644,0.1818378036364071,0.0993470329234574,0.7764929850877988,0.2821002499797694,0.1809246115283778,0.8062521840712114,0.3483124717368991,0.1503946501174908,0.2288621442393779,-0.0565370117703902,0.2472541317478466,0.8220175880444464,0.1659212543859095,0.7595880454644641,0.1733223519909582,0.0003383857899041,-0.017274200291228,0.2925609291226665,0.7980107375903863,0.026325484254245,0.8432351356618506,0.4347472458859245,0.0250732046318782,0.05894176487767,0.1123043473009978,0.2573831567582557,0.8065381759266471,0.8225799190304321,0.7638162080933523,0.8669220973213261,0.1781471090499673,0.2317426780828926,-0.0354013995981884,0.0966450442338238,0.0770960417051588,-0.1071106607962497,0.1336848445839822,0.0374484983931746,0.0137771737012464,-0.0667420272350364,0.1560391237462954,0.8570126421998412,0.7116473431587077,0.5284189215252885,0.2099296500747881,0.0984815530159827,0.0307320356771959,0.3704022509842345,0.6778437540182889,0.7079047033691839,0.114252673713087,0.2136534414960366,0.8075761290585828,0.0308528633697957,0.7051325889868613
RGS1.rescaled,0.1528656680362329,0.0329355084882882,0.0294500893322507,0.1323518570528803,0.0607888486127778,-0.047004625545865,0.0918586318094545,0.0829918771898499,-0.0610618020268015,-0.0823654919975382,0.0626367285412097,0.053083886153964,-0.0120447793261794,0.103622608876377,0.0390494418970394,0.0519653710317132,-0.0056489252413528,-0.0116491882131192,0.0220536161855365,0.000653877057891,0.0236905380675359,0.0240638472554051,0.0226819919100769,0.1049437406098293,-0.0801203761621772,0.0982534518099743,0.0837753353814808,0.1901128192363436,0.0247374196195385,0.1506269361365186,1.0,0.0339379162986155,0.0325904139990809,0.0984373995702255,0.0262024037933696,-0.009543246333347,-0.0710606263882605,0.1511160541922805,0.1500654612598566,0.0618064000680913,0.0240599601932269,0.0129880248603909,-0.1079782407646002,0.0437185038233889,-0.0358939335724903,0.1180658074115098,0.0541380595719456,0.0365987380294852,0.12545667890974,0.0666308232043874,0.1354053297956264,0.0614130081376192,-0.0241811636150596,0.0064062040813848,-0.0277166376793042,0.0400525357466224,0.1712855749429143,0.0299676324631139,0.1314558106531288,0.174137942648887,-0.0545184136349697,0.0173858468998141,0.0149664577425266,0.1117728610002722,0.0191288006649104,0.1204902872326218,0.1055421877898732,-0.0682058045129622,-0.0906894231491152,0.1008319877815702,0.1778208829206965,0.0431137698515812,0.0751694620622249,0.0721115284429024,0.1156619115309206,0.0559469883696031,0.1805739778294975,-0.0234702048824498,0.0483742664866836,0.053153146858474,0.1013763597912843,-0.0196924662562105,-0.0118508343548363,0.0771087087410067,-0.108936542598785,0.0987870547683641,0.1454001556908725,0.0875025603987904,0.0770881548944537,0.0890881090000017,-0.0382583232110964,-0.0302905013008498,-0.0997460155495742,0.0481981145255934,0.0367466465331889,0.0876108404100535,0.0853514684797894,0.1309729634048336,0.1033602560989557,0.0725330417585018
ATP6V0A4.rescaled,0.098421981393579,-0.0393477909321896,0.19589705412979,0.1081302058843311,0.1947996736429708,-0.2113901435395467,0.1017920096651251,0.078095533755452,-0.0203934645874195,-0.065943617744253,0.2016360634954416,0.1544247283667094,-0.0427071497958427,0.1704251150475764,-0.0944445554093574,0.0728368479074544,-0.0815789939497678,0.1868774979019634,-0.0569610111363807,0.1258112343034202,-0.0391823617168513,0.0273193415336522,-0.1694834954017796,0.0584214750017745,-0.0686809435727336,0.194609300968027,0.2274470777894884,0.1557109299074747,0.0802052837148899,0.2177116837872482,0.0339379162986155,1.0,0.0694706121767751,0.1731393983285921,0.1645358959292008,-0.0908469549943826,0.1575262524338782,0.172231082097123,-0.0684941993798152,0.0145275327684439,0.0018754176931359,0.0314246256859125,0.1653933750245524,-0.0941548365495905,0.0508171903790803,0.0621540222889601,0.0420957878530677,0.1791100245794645,0.0293292741351538,-0.005355237826231,0.1939911358968879,-0.0004719303888651,0.0475745697446447,0.04328722412266,-0.143383503504394,-0.0236461945362075,0.1296085802426542,-0.0188414231893277,0.0985199882751739,-0.0317414922678652,-0.0240210697386456,0.1233408026056942,0.2183737757926367,0.1780452488302012,-0.0839584369776231,0.1787072665728385,-0.0422667764019108,0.0494774459401551,0.126565783702658,0.0067292391279506,0.0947940065429235,0.1230377425063334,0.2076946321844976,0.0817089691790574,0.21429389312626,-0.0185915360849016,0.0495127813760172,-0.0406653201859811,-0.0099129752766727,0.1047002597892525,-0.2211362723539002,0.1806535197982283,0.065810268344903,0.0381479597087409,0.093516987578784,-0.0125264572378755,0.1792582210779276,0.1452107409017021,0.0570311143759474,-0.0102333518031137,0.1998963940539684,0.0832164435210946,0.241973621200321,0.1658161445413799,0.0820202779128548,0.0872904211844841,-0.0856636632044648,0.1481491326242424,-0.0952036677039542,0.1364631669214608
PKMYT1.rescaled,0.6255448922078232,0.1037593493173238,0.1175352618952121,0.54108235082759,0.6290952354946878,0.0044210612056268,0.1994010961059195,0.4619850063411648,0.1892013098736958,0.2057150580004301,0.6420131352195606,0.620309606614339,-0.088997428627136,0.6850563797431151,0.064028071737573,-0.1454955812863875,0.1004878721275972,0.5529721183899827,0.0874052874322007,0.5458287458677152,0.2366024058566991,0.1284104416633035,-0.03817480600934,0.0407690698515618,0.0380776334321978,0.5848318284556324,-0.0044558227891509,0.6392035049291602,0.6306190468503641,0.7515253825161038,0.0325904139990809,0.0694706121767751,1.0,0.6319734331240353,0.5920376426793211,0.126570046593597,0.1754613591574261,0.6569474913061676,0.1381414219835588,0.516293991959053,0.0497389173343822,0.1323461958166982,0.0535061638814125,0.007328970266733,0.4412289835750805,0.0842451674695605,0.1388970617660095,0.6237767221216004,0.1942456575757928,0.1860999283313796,0.6955185727798188,0.2752233179303787,0.0768197366887851,0.2788106186171986,-0.0362602628276441,0.2921554802739455,0.6838582464092757,0.1774015732594056,0.5742727625102118,0.1969483061875248,-0.0521469253011453,-0.0361627445855403,0.1528166514060262,0.6427017510895726,0.0371779350302877,0.677188726447922,0.3688791192201944,0.0734041571674617,0.0218608691856063,0.0302568262051328,0.0598135913101791,0.6876808357723758,0.6045866582477448,0.642167650577034,0.6690721405614363,0.1774219441196476,0.2029000699438258,-0.0346215421098943,0.0598051974783999,0.1666788249022298,-0.0019787765593429,0.0606849784664503,0.033216583021701,-0.017004143920518,-0.0424377638281878,0.1878782590609461,0.639577902185787,0.621178543304467,0.568533243278339,0.2169035375629434,0.1969644641928802,0.1079747693710025,0.3404229020421928,0.6052271400406865,0.666930728571304,0.2333755720530633,0.242296193159733,0.5898190272851095,-0.0432650194045293,0.5258033322390726
CCNA2.rescaled,0.7733394837386636,0.1712819812452978,0.1183662954952724,0.7982056163727344,0.7690075392289507,-0.064425120183413,0.0737320659173182,0.3004057777914624,0.0969013377811577,0.1414252666133402,0.8247478472667603,0.8226358451389355,-0.1510150081795702,0.8238215163002046,-0.0700648291506427,-0.1969484882662793,0.0199387276037964,0.7414546941522455,0.0851181886871254,0.5755074718898681,0.1834656677188222,0.1750045849814078,-0.0929048234685746,0.1036558233821529,-0.0844498803943134,0.8160684613178945,-0.0411338234661656,0.8043381529877482,0.5986913955774693,0.8644954734642337,0.0984373995702255,0.1731393983285921,0.6319734331240353,1.0,0.7526553753705142,0.2609738802869013,0.3027353141348334,0.8552318808434101,0.0180922749997707,0.4921136808453593,-0.1109233255642223,0.1915291116440721,-0.0404123367214476,0.0557677681002433,0.5834726019161404,0.1631055686364128,0.0109983207595503,0.761279215701796,0.218133954169623,0.2152593180583466,0.781821702371662,0.3681900201124896,0.1567795869808693,0.2020892456896292,-0.0607193853289236,0.151777215213493,0.8005614964604115,0.2014935777054789,0.826978549142683,0.0994485740025067,0.00851256028193,-0.001232220599885,0.3137757958879558,0.7888235176169489,-0.0374474145759866,0.8636155820713615,0.4312495914712102,-0.086643876388752,0.108490226667641,0.1042359018835057,0.1798112774916673,0.8023981422856843,0.8630199337306443,0.7809449818172173,0.847466718323338,0.1978508655988435,0.2470680492868892,-0.0159407016103679,0.0958488870241071,0.0684632252839131,-0.1057086028522016,0.0410038801620204,-0.025934937020368,-0.0320465613847317,-0.0573325123758371,0.1785424117778375,0.874716816323992,0.7256733282566383,0.5595036178654853,0.2214684909899016,0.0584031616690952,0.0187500907024728,0.3021567771403702,0.6654033110738378,0.7347597270377242,0.0379995808059831,0.2400233210583084,0.8701858297106131,0.11548271467084,0.7580629841332659
FAM83D.rescaled,0.6737665471536874,0.0772671228962189,0.1767504214363355,0.6613186017864392,0.6852169347723291,-0.1000685300340688,0.1301266294821259,0.2929584616582945,0.0908888732546563,0.1661491346142683,0.7561916151531572,0.7483749891237551,-0.14977133072798,0.7245415305551091,-0.0247504963271453,-0.1896115393497507,0.0683445589044835,0.5717056447229085,0.0024214244415524,0.5318670833445642,0.1745421891283065,0.1652135269865924,-0.1200915452677959,0.0642022896297283,-0.0255996605145463,0.7556520265440492,-0.0938384330089015,0.716567468653617,0.5393532943322463,0.77253896699662,0.0262024037933696,0.1645358959292008,0.5920376426793211,0.7526553753705142,1.0,0.2053201544542483,0.3410083303120543,0.703848502593324,-0.0084024535759004,0.3345397054743065,0.0097986694334432,0.1823683325747277,0.0307828334091354,-0.025041077893347,0.5186984481815508,0.143350929337298,0.1432435505839132,0.6747719270963247,0.2530782393410511,0.1948180700307696,0.732218140867214,0.3007704192396721,0.1845971399390116,0.151022530649173,-0.010331949763644,0.1692587858436568,0.7120355423956573,0.2209599183008647,0.6639237179794363,0.1405229127811729,0.034337751591549,0.0317143117772481,0.317802624632184,0.7110655775779924,-0.0576894379349224,0.752747520905299,0.2864020600319399,0.0482451933344587,0.0928676054387194,0.110232911424444,0.1904925109573623,0.7150507174748991,0.7794414255633617,0.7209884313273024,0.7789253420232981,0.2313982041795032,0.2171756213286683,0.0346261136016565,0.1232545010033568,0.1074601463967775,-0.2034356151346077,0.0562049095300496,-0.0195623420014292,-0.0018959890852286,0.1081809050987316,0.1634590072074601,0.7404664673888318,0.6209744156645727,0.5071073048701966,0.2387654293274234,0.1197314645643517,0.0676710148023734,0.3987956109431451,0.5622514771286271,0.6259491734320319,0.1259255710374904,0.1736645815166699,0.7416469473591327,0.1092937464217963,0.636871222430061
SLC16A9.rescaled,0.2045427201089046,0.1746758560720672,0.0226478127818541,0.2146478185520728,0.1617451259156849,0.1359049045477298,-0.0505432865636746,-0.0023580572976033,-0.0315311771927045,0.1555751732561602,0.2555355627912085,0.2820823147662551,-0.0180314863567052,0.2229328110058646,-0.1642266712851661,-0.08049036069002,0.0019557399239988,0.2394826851580147,0.1514759382591428,0.1878709320556573,0.1730188987173794,0.1218510231449968,-0.1282616970659731,0.0102896316515945,-0.1447312871608951,0.1971150877894448,-0.1134449799185753,0.2965937507936471,0.2022295623787077,0.2181461288688468,-0.009543246333347,-0.0908469549943826,0.126570046593597,0.2609738802869013,0.2053201544542483,1.0,0.2452277795429274,0.1659423690491177,-0.019963490691599,0.081825315575763,-0.1513313097321593,0.143882397924848,-0.0998206156650006,0.0884111246805925,0.2468971145568585,0.0729859089052662,-0.0583776322914539,0.2536875122364599,0.1396701536040529,0.1006493439864616,0.1742360220440771,0.3174389070524325,0.1443609109402572,0.0258671556101691,0.0217480742926609,0.0327478182739335,0.1655201997746072,0.1175274051363901,0.2266300430144143,0.0342687193759475,0.0689613108278219,-0.1700291407135306,0.0366992781534406,0.2675412272497323,0.1147377110790665,0.2283830016307675,0.3021339144987112,0.0552152975378334,0.0917145274322319,0.1979704038544544,0.1583705893726591,0.2458849985870844,0.2538899938800321,0.162913108415821,0.2505230169396266,0.1123705726075039,0.1447371606628222,-0.0963072744414703,0.0215312901500129,-0.0036890387776566,-0.1695866119476802,0.0843519445903315,0.0181115105181303,0.0657644267606638,-0.0979278111591013,0.0469021450738963,0.2694143694722736,0.2271585882334102,0.166419128119582,0.0887229434397892,-0.1299043656215114,-0.0433189651300663,0.096784433184838,0.1557995834229006,0.1997689663230011,-0.091050397785546,0.2351374398740366,0.2368094559620488,0.0285940507528267,0.2689312508132709
NEK10.rescaled,0.2907631559356378,0.1063600218838222,0.070944904700809,0.1976280541307884,0.2334664763901804,0.0920229351370119,-0.1896836046157296,0.1301504936666867,0.0319539218477194,-0.0912620242346946,0.3008337979460522,0.3446645069164181,-0.1148515436245552,0.2906395283987943,-0.3089290272281639,-0.3329933796002039,-0.0096634607949235,0.2459235096243636,0.1259331473770459,0.2823103142744078,0.0130047640185318,0.1125960730876808,-0.2058478316728088,-0.0084557916171781,-0.2133978383054794,0.3828357951564065,-0.2495269000055122,0.3495277727189002,0.2394359893731513,0.3583997412120281,-0.0710606263882605,0.1575262524338782,0.1754613591574261,0.3027353141348334,0.3410083303120543,0.2452277795429274,1.0,0.1803644928885969,-0.1790902609809956,-0.0248450530473118,-0.0163238826076199,0.1319398578130844,-0.0510932258462814,-0.1806681752820478,0.3847238970650957,0.0282551838001659,-0.0161540840122439,0.3143876430542724,0.2455731922883547,0.0632398192973816,0.229841298169908,0.1165373644227861,0.3186170751149694,0.0229635012532831,-0.1382006037631598,-0.0041155696021059,0.2631049459416841,0.0821544385479444,0.2332218582585121,0.1933607851141635,0.2122326791912179,-0.0625820963824634,0.2603645403809324,0.3029841341095403,0.1033664214509186,0.2946236728369043,0.1439132672854174,0.1794583497761659,0.0283583158027819,0.0758946828456675,0.1630427447730883,0.3057591764275413,0.3377929753458431,0.2111282141630015,0.3583320711596002,0.0816077110184289,0.0544299443836005,0.0830889304451315,0.2874178356440374,-0.0771274155522774,-0.4273240306660821,0.2747093347545628,0.0198561008810381,0.1448217885519321,0.0909773817415413,0.0590442763798961,0.315868167786956,0.2850934191293396,0.1780611907463833,0.0954954719142775,0.0465014732854027,-0.0353968244066557,0.4373847848739985,0.201755626931671,0.1389522686779055,-0.1014629018129391,0.0488262297268334,0.2634780410161192,0.0874960459284296,0.2994765687524859
KIF11.rescaled,0.7429330979111224,0.1162173924769236,0.0708699241010154,0.7585134794384301,0.8357068543852518,-0.060836258418956,0.152814762695236,0.3258230085472168,0.1554708328763699,0.1208151476618347,0.7353269460686015,0.7460275005508723,-0.1902690388491436,0.8470065337779721,0.0513543543095945,-0.122739975892377,0.0196808274014635,0.6973180492834886,0.0281928751873239,0.5618044540570806,0.2001241216086506,0.1213149431460464,-0.0088607117213594,0.1465933128057689,0.0567212371524957,0.7461330032507626,0.0362854950964465,0.7623304632117325,0.5825119707662202,0.8060736979799197,0.1511160541922805,0.172231082097123,0.6569474913061676,0.8552318808434101,0.703848502593324,0.1659423690491177,0.1803644928885969,1.0,0.0717221546529004,0.6198235987142876,-0.0905533136959065,0.1344097209621957,-0.0121570581967922,0.0107517105681441,0.4916704943903311,0.1180465006681796,-0.0113478446023984,0.7865353333409709,0.213296280294181,0.187127123650558,0.8266103738709597,0.3629683477360236,0.0459416791533761,0.2139842401250221,-0.0700264874893995,0.1156747531826912,0.8110434092412309,0.1549555679942137,0.7876191789249319,0.0862691263382744,-0.0505733657767394,-0.0204479825569249,0.2493633419169912,0.7947997271559869,-0.1045677434587278,0.8589756666227115,0.3979494136618578,-0.0040859830502487,0.097333427646137,0.0435669470385391,0.1151343178196574,0.817621947604848,0.8236994672821089,0.8123054671409463,0.8091258869823652,0.1595362101713337,0.2094843553688832,-0.0306530318491267,-0.0479686263520412,0.1018534384024522,0.0558641186423896,0.0096723224124122,0.0078054076805835,-0.0354448136070872,-0.1167757324621384,0.1748086160999128,0.8663435915131964,0.7244493594281789,0.582052854890989,0.2097183777285756,0.0717269013122427,0.0100714355329666,0.2396217791154753,0.735165987109132,0.7433359135781595,0.1414453059754346,0.1975428039626551,0.8449673167613331,0.0666478709778213,0.742818454951387
