,TDRD1.rescaled,GRIK3.rescaled,SLC7A4.rescaled,LRP2.rescaled,BEX2.rescaled,AGTR1.rescaled,CKMT1B.rescaled,SLC4A4.rescaled,ENPP5.rescaled,CKMT1A.rescaled,RAB40A.rescaled,IER2.rescaled,AGXT2.rescaled,PLCH2.rescaled,IGFALS.rescaled,PCDHA1.rescaled,TAL2.rescaled,OGDHL.rescaled,HSP90AA1.rescaled,GRB14.rescaled,GABRB3.rescaled,CBWD3.rescaled,NRIP3.rescaled,SOWAHA.rescaled,ESRRG.rescaled,TAS2R10.rescaled,ATP1A3.rescaled,NPY5R.rescaled,CNTF.rescaled,PAX2.rescaled,COL4A6.rescaled,TMC3.rescaled,JUNB.rescaled,ARHGEF38.rescaled,HS6ST3.rescaled,SH3BGR.rescaled,IQUB.rescaled,AHSA1.rescaled,DUSP4.rescaled,SELE.rescaled,IGFL3.rescaled,NOXRED1.rescaled,IRF7.rescaled,KRT15.rescaled,DAOA.rescaled,MAPK4.rescaled,ANAPC10.rescaled,TMPRSS6.rescaled,POLQ.rescaled,BEX1.rescaled,COX7A2L.rescaled,LDLR.rescaled,CHRM1.rescaled,TMEM41B.rescaled,TCN1.rescaled,KCNE4.rescaled,ARFIP2.rescaled,CMA1.rescaled,SLC5A6.rescaled,ASPM.rescaled,HUS1B.rescaled,RAD51.rescaled,EGR3.rescaled,CYP24A1.rescaled,MAS1L.rescaled,PHKA1.rescaled,SMARCA1.rescaled,FGFR3.rescaled,MXI1.rescaled,FOSB.rescaled,ABCC8.rescaled,LGALS9C.rescaled,ORM2.rescaled,ZNF492.rescaled,KLHDC7A.rescaled,FOS.rescaled,MT1A.rescaled,SFTA2.rescaled,MMP27.rescaled,RNF183.rescaled,S100A7.rescaled,ATAD2.rescaled,S1PR5.rescaled,RGS9BP.rescaled,IQCA1.rescaled,EGR1.rescaled,PEX5L.rescaled,MRPL53.rescaled,SVOPL.rescaled,TONSL.rescaled,PROM2.rescaled,PRLR.rescaled,TRPT1.rescaled,CASP14.rescaled,PDZK1.rescaled,GJB3.rescaled,TRPV6.rescaled,GRM3.rescaled,BEX4.rescaled,PIGA.rescaled
TAS2R10.rescaled,-0.0137230700902383,-0.0173495101775533,0.1097010508854108,-0.0116308685173984,-0.0265840736939858,-0.0421940679907799,0.1900035538838795,-0.0438536812370849,0.0587513999467311,0.207826051050724,0.1016080451081741,-0.0736492696055618,0.2167330376280064,0.0049085412678484,-0.0225441626646979,0.179594727082188,0.1618825356410392,0.1075991503257736,0.1307269806872098,0.0138423489341334,-0.0194602895540307,0.0488473915331891,-0.0623301228523183,0.0282650520886483,0.0120831739966266,1.0,0.0945855354179356,-0.0540585545980334,0.166536753400216,0.2268029931015722,-0.1707978219677687,0.0468590565817129,-0.0124307692052862,-0.0026981140473517,0.1288011004493274,0.0989292653782164,-0.0210432615927093,0.0008721791435682,0.0971790844281384,0.0360021617894717,0.0431681106708514,0.1177473078480762,0.1986006668370422,0.0276861672986479,0.0574277558472014,0.0390809692354238,0.0111616960481956,-0.0467196561076577,-0.0136270111459311,0.0378387930360584,-0.0029288634878124,-0.0146709795530225,0.0291276550638517,0.1724703073155827,-0.0637703384971243,-0.0090332586486132,0.0461658346211748,0.1374578802094277,0.2418152282267976,-0.0785078030503544,0.1013775254260647,0.0227742337155499,0.1425254122696803,-0.0191568329233654,0.0817980033139899,0.1469954925360189,0.1451512861182557,-0.0270671120997665,0.1615767224289603,-0.0185040436680374,-0.0230504723898346,-0.060797489746847,0.0367384294661302,-0.0400599492741691,0.028235276799994,-0.0385952032235461,-0.0330809127513113,0.1558853377889474,-0.0528744137896461,0.0567543171453541,0.0411867542806273,0.1689322490430537,0.0841533824530717,0.1757334206533128,0.0249657962745875,-0.0116760345275195,0.0044043393347227,0.0084932286364472,0.1181820044612759,0.0724858663245446,-0.0409429401396386,0.0574881361234595,-0.0396028504270781,-0.0239076487767261,0.089959458066604,0.0255464558724674,0.0021541446782237,0.2722859925703805,0.0286623242021597,0.2135908952495899
ATP1A3.rescaled,0.0070847511800668,0.0113362145120401,0.0860037795912063,0.1349978154367315,0.0639044808896045,0.0682988939939039,0.0676074071741242,-0.06577836566602,0.0383187162361707,0.0486751766002083,-0.0043645220676493,0.2380306822313931,0.1491592221381568,0.0543562709704184,0.093844478934287,0.000989375943116,0.1948703550440551,0.2239952114203301,0.0303824772357578,-0.0986305215336093,0.1146426241529502,0.1196244305825477,0.0442402695864701,-0.074654925400582,0.0486781471701847,0.0945855354179356,1.0,0.0436876429919017,0.0774261088691269,0.0879324247159041,0.0616876410973713,-0.0372566717785804,0.2560459923276707,-0.0006838856234803,0.0850048474048337,0.141580951851125,0.2116036565892169,-0.0395204328159146,0.0059004434860513,-0.0637725450047962,-0.1472425506047437,0.0625799777487799,-0.0283283091232946,0.0806837341929846,0.0133642908726836,0.0294000039392143,0.0292809931507229,0.0633783814520212,0.1217441245798009,-0.0735250307102834,0.0413922031131455,0.0710092989206826,0.1572461112165517,0.128874942810564,0.1803906816318019,-0.0600698038917829,0.175366221162012,0.0380118542964126,0.2401794784285547,0.0515714971908115,0.0387266577499474,0.2756024045065306,0.0427521333509802,0.0531180027756768,0.1191719054426646,0.0856826319013973,-0.009861581383454,0.035444175826828,0.2511441376905545,0.0757572478904038,0.1537527661298947,0.0217043088397151,-0.0833440632463613,-0.0709855773609424,0.0090943351501906,0.1781395435242175,0.0317317892711355,0.0405414684359631,0.006335115784908,-0.0551136511160394,-0.0442430515329199,0.0223488141758005,-0.0745978529890007,-0.0730825253803712,-0.0107901204974282,0.025125252511357,0.0373691939930352,0.0783097932718909,0.1845970475019885,0.0371457009884949,0.1290745990317121,0.0982495996314731,-0.0299154599662666,-0.1536080996188048,-0.0144225444566553,-0.105689032681309,-0.0180529101724351,0.1164004923894733,0.0452597583121955,0.0873412958262343
NPY5R.rescaled,0.0622292816122274,-0.0055626044179579,-0.039756907382731,0.1217191576408723,0.1363739334691317,0.0578280639125579,0.1357292988008025,0.0734400289985408,-0.0104269933038785,0.154521026897704,0.0035017257550461,0.1324710295231424,0.1296900550731801,0.0925757635869293,-0.0208448898388691,-0.0596710994838503,0.1714724419088645,0.0552047962203953,0.175651262947953,-0.0060862782523299,-0.0776448923342408,0.1436436401100292,0.1291979755149597,-0.0869848354544929,0.016192872197259,-0.0540585545980334,0.0436876429919017,1.0,0.1100438344299982,-0.0405861548806508,0.0527303390876678,0.1044147626040767,0.0263681174070401,0.0981689899859191,-0.0227355084585536,-0.0715621811444269,0.0611664749558413,0.0175775615067493,0.0496103888469152,0.0470467123135783,0.0713124809202928,0.1061709233449721,0.0078548337563424,0.0193856378906616,-0.0449938402905781,0.0728992330297526,-0.2161923952881702,0.1067125973146118,0.0251090890508558,0.046787958274411,0.1495889617844319,0.1494445229812052,-0.0674995668431816,0.0328269180824717,-0.0277389427860155,0.1585635803712708,-0.0146791330388864,-0.023984961353152,0.0128822831871751,0.0346329422859032,0.0901894120780405,0.0429534339081354,-0.0618712456097708,0.0533977904744287,-0.1029277817595498,-0.0794943226202944,-0.0888665259078092,-0.022551522929838,-0.0888399563810638,0.000552085312543,0.0396652313112379,-0.1143385672693158,0.1075925787837992,-0.0656947841668501,0.0174360742677628,0.0761567133166967,-0.0064166652913929,0.0082840467011018,0.0760943546665916,0.0259148622426479,-0.0458247963089308,-0.003942854761363,0.0104977150943685,0.0606335255653661,-0.1623344404555786,0.1044085760611656,0.122714917744829,0.0158964246731761,-0.0878846357943671,0.0714381998313517,-0.0001984553990095,0.0276854939666299,0.1620594066078612,-0.0251586615401878,-0.1530779207007928,-0.0425466834673541,-0.0223553643385375,-0.0563563827684413,-0.002653793111743,-0.006636780648493
CNTF.rescaled,-0.0685735586545252,0.0873595069609454,0.1979499553834982,0.1409763774735151,0.2300396499710132,0.0489728259120284,0.1001118640025236,-0.0530616538708284,-0.0377556183935415,0.1351981142314608,0.1868768317461365,0.0290796648707094,0.1637990895526102,0.1762416355617773,0.0314255311630282,0.0621696579379389,0.0568837901029445,0.0351697791795719,0.0614471546647026,0.0669317937396929,-0.0170977100146395,0.0154864911994733,-0.0679252109949051,0.0594839075915082,0.0236078256705289,0.166536753400216,0.0774261088691269,0.1100438344299982,1.0,0.1098786905870187,-0.0659872013958431,0.1204994273716528,0.0600994190116673,0.0005682415740681,-0.0250746199062775,0.1167801242935909,0.0799974041835332,0.0476645116750299,-0.0491026973014903,0.1032465236785456,-0.0386610311730459,0.0473407004140382,0.0726876075791487,0.1341595407340484,0.0681912735565385,0.0553078018808383,0.0795761330911461,0.128823331782291,0.1210422611003049,0.1472461023010788,0.0584891324070006,-0.0358481465592446,0.0172179628029651,0.0785816094582217,-0.0181241660799025,0.1750765919185952,-0.0070466154544726,0.1238119065560141,0.1467456099345673,0.0897143162458739,0.084593678237156,0.1495023039003964,0.0758634943636575,0.0902597806000833,0.0437831716569252,0.0089476726585416,0.13048009515267,-0.0005702002157752,0.0869604225483363,0.0553879494017285,-0.0525425209380073,-0.0657342758868811,-0.0201283091921895,0.0362225802271456,-0.0137918151896931,0.0654016656097796,0.1006617399530767,0.0495775677677049,0.0188147856074205,0.0269901141733111,0.02683827839565,0.1651848782708108,0.0699628418330242,-0.0434095672748938,0.0082484031438814,0.0574284173883227,0.1206222610940515,0.0748680191332255,0.0234115371217752,0.1197639690481146,0.0827982282070363,0.1114903815712881,0.076470733448923,0.1176619937065697,-0.0053876089729154,0.0088804416317281,0.1433742524564661,-0.0071726599299399,0.0757239119261649,0.2932340162651292
PAX2.rescaled,0.1402396113418665,-0.0639016121276649,0.1813035673008447,0.1031669748726439,-0.0786578578552049,-0.0137308283074236,0.0924782045033087,0.0903379513541388,-0.0278836754550406,0.0888295768052514,0.1014459120771272,0.0444373190076073,0.1457911026563095,0.0162272256725269,0.0768495167669913,0.1638760637839852,0.0387170297031785,0.1425931784114594,0.0253266823045034,0.0047701406164997,0.040339422310762,0.022534202024305,-0.1382842884591351,-0.0236072868122744,-0.0088500269151607,0.2268029931015722,0.0879324247159041,-0.0405861548806508,0.1098786905870187,1.0,0.0533382033851768,0.0158621336283916,-0.0497203577720759,0.0716010033105977,-0.0250521227139676,0.1389645649819084,0.0483865322267192,0.0240846296580797,-0.0284262155603389,0.0690897892187619,-0.0687016065915962,0.0323781287084815,0.1453953411740588,0.0370086724017319,0.0567932756374338,0.0386315847816104,0.0787860843821183,-0.0551448284307881,0.1317003536886269,-0.1743463958665676,0.0378498191233757,0.034687634888925,0.0019304960476439,0.0297808388655417,0.0080318767157328,0.0685413805085052,-0.1183073156954524,0.0900243884771332,0.044052448538007,-0.0166068736780694,0.0018926343662534,0.0195538865257617,-0.0227042214280206,0.0111111656062022,-0.0200982000534247,0.141245736514158,0.0507175588721801,0.0892664536732879,0.0450090366863981,0.0073728544722976,0.031669073753736,0.0250086997330344,0.180269713796461,0.1113281849265685,0.1942493104453155,-0.1098251672452547,0.0650237305640696,0.0511393915031957,-0.085915609649428,-0.1714781145951496,0.072246196295444,-0.0184179897577788,0.1562181689510104,0.1644798847243237,-0.0988405049149844,-0.0282749164881819,-0.0227717874432147,0.1376289803347475,-0.0824058890587113,-0.0116316080105327,0.152667042873092,0.0372209554599113,-0.0558422863680479,-0.0222758255789152,-0.0806460976016763,-0.0153504802546413,0.1410492341195772,-0.092527479868824,-0.0613691131951824,0.1494450743993292
COL4A6.rescaled,0.1538507065511783,0.1074508171321373,-0.1990140321428629,0.0697671661320187,0.0178424093140179,-0.0171093790971003,-0.2308818692959765,0.016483022592613,-0.0504247367606767,-0.2392846844797859,0.0418758332899595,0.1690841463615632,-0.0881773479369113,0.1057787519780138,0.0135309901357099,0.004298650116198,0.0883506714669586,0.0535549612047327,0.1427204538806898,0.0233125240779036,0.0655883243242397,0.0732559771635912,0.1709445168872954,0.04111049961481,0.0522521999144568,-0.1707978219677687,0.0616876410973713,0.0527303390876678,-0.0659872013958431,0.0533382033851768,1.0,0.1656284589724351,0.0842618283713028,0.1838134390692635,0.2166587006839308,-0.0168439690206813,-0.0138259198610276,0.1158084570966028,-0.1175616554174107,-0.1073125461685318,0.0064017254044616,0.1530748513209168,0.023880281847177,0.097439758219346,0.0506972170062751,0.0465428690921527,-0.0333835052461213,0.0708401680051989,0.0439833688143188,-0.2210139810567911,-0.0364850911291563,0.0762666567703486,0.0922206068742612,0.1157294906967738,0.289647891519327,-0.0156421632587867,0.0451213003903662,-0.0247196425003727,0.0487635284611326,0.0278338630231458,-0.0062278472719678,-0.0289879785229392,-0.0240536155146282,-0.0530400070366672,0.0657886015538602,-0.0349106976113,-0.0442582119226866,0.2234111686485693,0.0053107134692731,0.0045941892081629,0.0706937062811367,0.1611581806504034,-0.0072539109168426,0.0052052156812746,0.0198281204241178,0.0356477192581958,0.0117023923713505,-0.021010612198763,0.3168780900807494,0.0334315692800785,0.165191486370262,0.0430762557168987,-0.005545112368289,0.0270267856569897,0.0388236076736367,-0.0756605383389239,-0.0357492617535851,0.098016480674358,0.1695903428784318,-0.0020420810562434,0.3813458543460069,0.0007598456546287,0.098307679256109,0.0282327411279943,-0.0156889231492636,-0.0384960513849644,-0.0101323971446831,0.041459712092867,0.0884156345797664,0.0171990453386018
TMC3.rescaled,-0.0003585000308875,-0.0222905896640132,0.0072866173322551,0.0170676970649731,0.0576981033318645,-0.0682672906787722,-0.1460503320974077,-0.0380570987043575,-0.0025248949035568,-0.1460864600579028,0.0454194210670689,0.0016193387473654,-0.002065893723667,0.0362023328315717,0.0091848239836057,0.1025961283077213,0.0856750579658468,0.201204083040537,-0.0041046339799085,0.1089082572005007,-0.0191901549146589,0.0874611591550119,-0.0241079569322703,0.165662584114586,0.1476425650133073,0.0468590565817129,-0.0372566717785804,0.1044147626040767,0.1204994273716528,0.0158621336283916,0.1656284589724351,1.0,0.0683494874904872,0.1166507962002928,0.0597745251191535,-0.0922575819877338,0.0057963944095306,-0.0071547438044542,0.011806980203663,0.1069643545175696,0.0937126021990476,0.0232705034553195,0.0806776357102925,0.0202521590843871,0.0397501808737639,0.0907807353997529,0.0756417917689556,0.1369258756942543,-0.0589632992286018,0.0082361985672567,0.0413590538089942,-0.0177240214388229,-0.1118417735715713,0.1732603961215935,0.0905182628712383,0.1890776474654817,0.0010441393422372,-0.0173374192743695,0.0544361866225416,-0.0171274733677669,0.1076821175023953,-0.1022437973111289,0.0012373679928238,0.1390381658289783,-0.0220707014532914,-0.0671311249208032,0.0053461806862799,0.1203507563303197,-0.023604064012796,-0.0917780855523828,0.0459071025768239,-0.1156477692810089,0.0484007601513331,-0.005885396149979,-0.0081628733484579,0.022953463857582,0.0487629106400151,-0.0893955239307126,0.0616005368206025,0.0662889120323481,-0.067483034509934,0.0129847883071251,0.0723218171327901,-0.0090151569198707,-0.0157900603351103,-0.0248973672972834,-0.0048721144154782,0.0255480316493486,0.0040009565415846,-0.0812700227020661,0.0947717327814842,0.0872897879472698,0.0962460321272083,0.0650019537962241,0.0310400579044164,0.0518166241680849,0.1156116830736582,-0.0354677636798488,0.0498461579433074,0.0777873356487429
JUNB.rescaled,0.012023283219671,0.1208344600160704,0.0862863153783689,0.0663373595144404,0.0962832873364721,-0.0146869753647655,0.0147266777972527,-0.1238467746511229,0.0762320672527119,-0.0074630563304005,-0.0096002411783552,0.7022172678098832,-0.0056448493753808,0.0343893285128474,-0.0642868763442683,-0.0190840580626526,0.136167295074283,0.1363569572460676,-0.0168391641114525,-0.0577140938156367,0.2136230934150296,-0.0042632060179749,-0.0506743420439516,0.0345981781412095,0.1234146148747065,-0.0124307692052862,0.2560459923276707,0.0263681174070401,0.0600994190116673,-0.0497203577720759,0.0842618283713028,0.0683494874904872,1.0,0.0845691609307436,0.0880255850270081,0.128237647446766,0.2999695846721366,0.0433011291156955,0.1067312662677582,0.1317642209209013,-0.2077527094024311,-0.0307162582015702,-0.0317871845115135,0.0520869833388634,-0.0101547942359976,0.008992016342479,-0.0168794898939288,-0.0364367942269183,-0.1776146250285057,-0.0046352175171724,-0.0280489157286571,-0.0300207235191606,0.0216690789505949,0.0066097524325634,0.2255767387615562,-0.0654026080001655,0.2893020371061293,-0.160414202176555,0.1670801823911549,-0.1488072169703371,0.2371710128145428,0.0597472684507956,0.3034321429354699,0.1185011939904066,0.0583260089243751,-0.0159747751621251,0.1094590641654178,0.1839861642735903,0.2536375926613923,0.3760509991998209,0.1109589796053721,0.1047968307503852,-0.0043138961927967,-0.096336106340188,-0.1741468767267262,0.5352223226912075,0.0487389792709052,-0.0611341485325396,-0.0404470589442764,0.0751338506695193,-0.0461231256003947,-0.0019520626008871,0.0526439295596193,-0.0761107383645439,-0.1039653093068283,0.4211440183177709,0.1049680761237912,-0.0759503009977071,0.0750494371266766,-0.0184559982960111,0.2259444817437177,0.1165197531784286,0.1062524915040463,-0.0327431013537097,0.1800528744719801,-0.1364658245318429,0.0022174059497583,0.129144177533585,0.0277016905922356,0.0488823662258711
ARHGEF38.rescaled,-0.0177040897682218,-0.0443854247595594,-0.063710032732775,0.1744562041238442,0.0133411516208477,-0.0288869996231416,-0.0780947077573783,0.1380595752421453,0.0207525884768039,-0.0398516907624538,-0.0197992725320223,0.0885839534478042,-0.0496486954590593,0.022575806378067,0.0158771073846737,-0.0226477719226856,0.054320535247605,0.1421414587692915,0.1027532090558601,-0.0192333732671043,0.0748701064507694,0.0573074103758594,-0.0013455770789878,-0.0072007352565074,0.0934565716147976,-0.0026981140473517,-0.0006838856234803,0.0981689899859191,0.0005682415740681,0.0716010033105977,0.1838134390692635,0.1166507962002928,0.0845691609307436,1.0,0.2058156864689979,-0.0855046675945613,0.1088798447544736,0.013703110675669,0.120818082807346,0.021212415678442,0.0508548464755623,-0.0168046974855352,0.033852160033377,0.0740366547487982,0.0748507683362318,0.0933059453792401,0.0322151156125842,0.0046016516517706,0.0329423978189947,-0.0549074803898332,0.0275785184117433,0.0554356761329982,0.0853764352717674,0.017159404775162,0.124656171293104,0.0500896778940381,-0.0993626479685978,-0.0101262797499939,0.0152778756120326,0.1877732834932092,0.0727858891633958,0.1714147357360533,0.0800299519093995,0.1132333057562832,0.0364640244408608,0.0212494066201097,0.0633970702889491,0.0980420364080673,0.0199700396659395,-0.0418590358425405,0.1230788534561271,0.1319005891273767,-0.0311547896309894,0.0674665632551601,0.0444176224347013,-0.0203253907100939,0.0304586365723844,-0.0306111766368049,0.0574821905379915,-0.0496452627903033,-0.0032622586656871,0.2005827261301017,0.0516544697130557,0.0248574056849223,0.0107026736863375,0.0080994342830008,-0.0957203592222234,-0.0024637044839894,0.0091249721342346,0.2071907013425411,0.233832454868781,0.0999893367320143,0.0875716247239383,-0.0151982065810604,-0.0584843810093961,-0.1584967494618842,0.0034840906830718,-0.0079404204980335,0.0600322872098911,-0.0288672613392414
HS6ST3.rescaled,0.06152377200751,0.0501824637242506,-0.0787017817496265,0.155171980454912,0.0342973443219125,0.1083565557246666,-0.1485863066269402,-0.0195389281254611,0.0684751189761282,-0.1264272120754377,0.1109067082027775,0.1476994984266548,0.0682817397545615,-0.1013083443524549,0.1655486072930815,0.0449619682862977,0.1411960062203373,0.0995586481473775,0.0248994081469047,0.0804919577407489,0.1003772020656312,0.1886108409186519,0.0720889459138752,0.0262176776934527,0.0009574713775081,0.1288011004493274,0.0850048474048337,-0.0227355084585536,-0.0250746199062775,-0.0250521227139676,0.2166587006839308,0.0597745251191535,0.0880255850270081,0.2058156864689979,1.0,0.047227642072197,0.1195705316071331,0.0514826518235255,0.0787463575599775,-0.0381305186620715,-0.0360008610431398,0.0251176165971621,0.1361900823312353,-0.0408394121833052,0.0972386409023502,0.0825985539052048,0.1075551546995653,0.1360406910520365,-0.1042751482117994,-0.1666259053644094,-0.0202322708972937,0.0724453546812393,0.1760499541669456,0.1799979427980268,0.1483160976785875,-0.0689841332757366,0.1486562217433201,0.0564192718698685,0.3057923996666483,0.0558541331679831,0.0256795020889505,0.1057018169243988,0.1875367071894058,0.1259332467016354,0.062529681525904,0.120803905441348,0.0659961590705796,0.1433815169150583,0.0106768131595639,-0.0209326855490871,0.1585302251829861,0.1585614611470771,-0.0259357883362348,-0.1826297098532046,-0.0573429000809513,0.034806000918502,-0.0244974524632819,0.1351710627092957,0.166691967683852,0.0054076193228804,0.03108603521358,0.1545315015487544,-0.0868432741198202,0.0958605951311151,0.2478122581791071,0.0506326424866179,0.0550131734892729,0.0325395009867045,0.2175135427912374,0.2765452280490334,0.2804678953553262,0.1361878200157858,0.0487608487314731,0.0439823368637982,0.1358848705702212,-4.998268198457456e-06,-0.0117278636239117,0.2088176082154381,0.0037671434317108,0.045552353696116
SH3BGR.rescaled,-0.0297256542960222,-0.0306295258117053,-0.0071289480363391,0.0239765290470616,0.0882601677172376,0.0960748610038848,0.1031368963630202,-0.1158831209105129,0.0518114259155125,0.0757125621617822,0.0317329722657427,0.1211671828715998,0.0962382056044737,0.0896503453119283,0.0158490229907428,0.0075337021630524,0.1031401391047091,-0.0991812419888322,0.0101969979589276,-0.1000827451781164,0.1952516681737433,-0.072464131453795,0.154492093777383,-0.1146343621548449,-0.0133562442017991,0.0989292653782164,0.141580951851125,-0.0715621811444269,0.1167801242935909,0.1389645649819084,-0.0168439690206813,-0.0922575819877338,0.128237647446766,-0.0855046675945613,0.047227642072197,1.0,0.1260725456805061,-0.0701362135686827,0.0722553261075095,0.0646237040312361,-0.1946172016773686,-0.06220386249199,0.080434312105077,0.080971853107468,-0.1741581827831249,0.0366867184995978,0.2307296542355681,0.0134081905950229,0.1636779050611605,0.0239694005336352,-0.0835720405597235,0.1963206638487352,-0.0371451493679426,0.0013035494288885,0.252651539318053,-0.0863283816694851,0.0205530828582625,0.0373027269721874,0.2340707742245531,0.1482188853847239,0.0262546043551884,0.178113244615655,0.1823538982227429,-0.0249349774550667,0.1476661304952908,-0.0465635934299022,0.027734443482553,0.0938516719572947,0.1239202053233924,-0.0234500945961943,0.0161777460229609,0.1607595564015672,-0.0396678367352621,-0.2054669990640301,0.0649844136652974,0.1023343354007564,-0.0153655334046471,0.0458505056536454,-0.068320618785965,0.053585918162759,0.0666600255115936,0.1412217033956317,-0.0288867998477343,-0.1775124927081882,-0.0243006787235325,0.0593729537890742,-0.0401660377948406,-0.078934456751148,0.0433113856410527,0.1164605398086831,0.1447535867351859,0.1167265935312967,-0.103216377217142,-0.0191312099068272,0.3165770428439196,0.0080225602860999,0.0809169146242634,0.0857080785863941,0.0720290691219842,0.1669177370651165
IQUB.rescaled,0.04566332152615,0.0305366273985386,-0.0396748220383973,-0.0054068184418745,0.0214620614733068,0.1054566010998699,0.0393300995453371,-0.0898854492683097,0.0114376876047901,0.0075343315728989,0.0349655837046008,0.3247646202825313,0.0505386001022594,-0.0826607194818554,-0.0455733559488327,0.0466845197528296,0.1717926364297741,0.2008593662302895,0.1468627276853067,0.027939376186019,0.1540615150150638,0.0400866391472232,0.1095532087081784,0.0607047216256409,-0.0016429505311118,-0.0210432615927093,0.2116036565892169,0.0611664749558413,0.0799974041835332,0.0483865322267192,-0.0138259198610276,0.0057963944095306,0.2999695846721366,0.1088798447544736,0.1195705316071331,0.1260725456805061,1.0,0.0623777091094264,0.1028297276193016,0.1471350857069739,-0.0403282875487812,0.0578068337191317,-0.0724177091594605,-0.0568584475445395,0.1250114294350668,0.108515685790355,0.156459853749559,0.0218911191425477,0.0082396235946112,-0.0405445713092504,0.0759476553653808,0.1911944127909814,0.176213110007066,0.0053766757554326,0.1074994437953405,-0.0353596974301449,0.0953542296668336,-0.1081970750365584,0.1437099773925744,0.0444242660320455,0.0170579286275211,0.1201525614697036,0.1711183672528264,0.1798636465702949,0.0372728368352185,0.0673163367614085,0.0088516449057066,0.1114095594206673,0.0683483398265587,0.1071248491422888,0.0541568814549265,0.1331215378731261,-0.0145098474304048,-0.0842649384286799,-0.1277121247364912,0.1478906424564176,-0.102689547759018,0.0183767501789527,-0.0519363045466224,0.1728181803411152,-0.0874088344031324,-0.1245956803875512,0.0439554637402029,-0.0509734970941701,-0.0791565695207782,0.1424654792414003,0.0802991172438814,-0.0123812505470192,0.0063951571939989,7.107064369523544e-05,0.1732656095541522,0.1891327526379551,0.0523780398252474,-0.0895831241324389,0.0781708356164942,-0.1386897754828086,0.0014534834550912,0.0491934009385102,0.079127205959229,0.0634162825108241
AHSA1.rescaled,-0.0347703514731029,0.1047008912356852,-0.0501283907429621,-0.0280925128644315,-0.0443205735706467,0.0022041050346882,-0.1182006102236871,-0.0248284138442289,-0.1049076626366804,-0.0877202519057545,0.046586338381113,0.0102461336747119,-0.031697182627709,0.0792297838375671,-0.1524290643503299,-0.0077984398656928,-0.0672492564802682,0.0756705424042718,0.3769892041922832,0.0821340296136852,-0.0884912558481665,0.1542621542882965,0.0998058746299249,-0.0026621570804859,0.0636201896232293,0.0008721791435682,-0.0395204328159146,0.0175775615067493,0.0476645116750299,0.0240846296580797,0.1158084570966028,-0.0071547438044542,0.0433011291156955,0.013703110675669,0.0514826518235255,-0.0701362135686827,0.0623777091094264,1.0,0.0450256256678575,0.1224516283294567,0.0558780306645858,0.1000964828065499,-0.111293167464241,-0.0867647818139087,0.0846635789729926,0.0280887166855707,-0.0282423732199832,0.0896149376948367,0.1070363590349434,0.0161770652800003,0.0808600220705781,-0.0543617032686512,-0.0322813837907947,0.0145884922148474,0.0493086069337972,-0.0496919419539817,0.1020377569345458,0.0274349866367206,0.0899601937513929,0.0552118121534236,-0.0633620313036538,-0.0133183044113771,0.0432511770665362,0.0655745010511327,-0.0223914335498752,0.0999712304557042,0.0647672432853392,0.0408430388114489,-0.0269570686243314,0.0758745707012052,-0.0216082703819328,0.2124781596342659,0.0119275267013224,0.139732425688958,-0.168438373992253,0.0637772213154389,0.0374441996279677,-0.0124806910171929,0.1628101838520759,-0.0144545092169131,0.0391787422259248,-0.0621085787705929,0.0215628084053602,0.0504427472858974,-0.0711039141182867,0.0038906706007122,0.0589950132223124,0.1533131267882584,0.0858686221208446,-0.0359879421038354,0.0971114964332625,0.1579095367337827,0.1529167217857325,0.0861680319456001,0.0588308342216372,0.0254307777932024,0.0647427640738671,-0.0644742763625499,0.0483178003625134,-0.0343812996827912
