	feature_importance
NT5C1B.rescaled	-0.07903996817226215
BFSP2.rescaled	-0.078887091268196
ESPL1.rescaled	0.07885993400384186
SLC5A8.rescaled	-0.07885611116973927
FBXL6.rescaled	0.0788491968439925
WFIKKN1.rescaled	0.07883274578541447
MTRNR2L6.rescaled	0.07880637448382542
TUBAL3.rescaled	-0.07878785822945553
SLC9A3.rescaled	-0.0787330105858962
PRR23A.rescaled	0.0786375570370377
ST8SIA6.rescaled	-0.07862967940082481
DLK1.rescaled	0.07855815571926596
PDE4B.rescaled	0.07839945545638996
TMEM74B.rescaled	0.07839686052191576
SFTA2.rescaled	-0.07839432764170047
RABL2A.rescaled	0.07826607998293103
FIGNL1.rescaled	0.07825556220529564
NFKBIZ.rescaled	0.07810274880578606
ITIH3.rescaled	-0.0780930127808177
CYP21A2.rescaled	-0.07806752108034651
CELF5.rescaled	-0.07803648897799816
ZNF648.rescaled	0.07803548367299298
CDAN1.rescaled	-0.07801630116081311
GABRB3.rescaled	-0.07799484343180073
OSGIN2.rescaled	0.07798171739081393
KIF24.rescaled	0.07795012842603824
SLC25A18.rescaled	-0.07793203033161827
LEKR1.rescaled	-0.07778139151816336
ZFY.rescaled	0.07774239607283388
DCLK3.rescaled	-0.07769408152418128
CKMT1A.rescaled	-0.0776661845047232
BRI3BP.rescaled	0.07766005699068007
CYP26C1.rescaled	-0.0776528231013891
ADAMDEC1.rescaled	0.07763509310209823
ABCG2.rescaled	-0.07748680079965682
OOEP.rescaled	-0.07743950286542217
RNF183.rescaled	0.0774306520556229
SLC16A9.rescaled	-0.0773562357602149
SH2D3C.rescaled	-0.07731466211173851
BEX1.rescaled	-0.07730680208415369
HDAC9.rescaled	0.07729846166264139
CATSPER2.rescaled	-0.07729829308830873
SLC35G6.rescaled	-0.07725734618621419
RLN1.rescaled	-0.07725574801567009
TP53AIP1.rescaled	0.0772221866624933
MFSD8.rescaled	-0.07721886536001642
C4orf3.rescaled	-0.07721307774178598
CEACAM4.rescaled	-0.07719622168167177
DNAJC19.rescaled	-0.0771481403049151
NDRG4.rescaled	0.07712404969336831
DNAI1.rescaled	0.07700223620975692
ABTB2.rescaled	0.07698316963301687
FAM110D.rescaled	-0.07685016656799958
CBR3.rescaled	0.07681869738045985
TOR3A.rescaled	-0.07670947023540066
EIF3C.rescaled	0.07668044990964591
KCNS2.rescaled	-0.07666159812470005
CRMP1.rescaled	-0.07664791151998568
RFPL1.rescaled	-0.07661215203153668
STAP2.rescaled	0.07652929554871535
CPSF1.rescaled	0.07649503885091664
ANXA9.rescaled	-0.07640117433503492
CIB2.rescaled	0.07633374884992189
UNC5CL.rescaled	-0.07633018550106488
EVPLL.rescaled	0.07630121697148805
GAS2L2.rescaled	0.07625299952277526
TXN2.rescaled	-0.07619313152226799
CCZ1.rescaled	-0.07618070102158371
CD207.rescaled	-0.07611735652634934
DSP.rescaled	0.07610586600257307
HEPACAM2.rescaled	0.07609605138177308
TMPO.rescaled	0.07607101753211937
NELL1.rescaled	-0.07603963851444581
C2orf72.rescaled	-0.07602850221638652
SLC20A2.rescaled	-0.07600689800422737
STYK1.rescaled	-0.07600568892265286
MIEN1.rescaled	0.07588696451236157
FGF8.rescaled	-0.07585697124334433
MNS1.rescaled	0.07579173988056345
NME5.rescaled	-0.07576095817410503
FAM157B.rescaled	0.07574559345523638
BCL6B.rescaled	-0.07573197963201582
ZNF354C.rescaled	-0.07566132148342075
GP2.rescaled	-0.07564690004514833
THG1L.rescaled	-0.07563092384182292
GFRA1.rescaled	-0.07562789529717087
WT1.rescaled	-0.0756219850053427
CACNA1H.rescaled	-0.07557440954934479
HSPA4L.rescaled	0.07557062255467788
CLSPN.rescaled	0.0755622199759656
XIRP1.rescaled	-0.0755298082797561
CCDC169.rescaled	0.07552283668760966
TM4SF19.rescaled	0.0754623983830036
HPDL.rescaled	0.07544453353141098
RASSF7.rescaled	-0.07535301454270812
MPP2.rescaled	-0.07533421656128586
WNT2.rescaled	-0.07532141138894292
TIMD4.rescaled	0.07530552327716954
SEC61B.rescaled	-0.07528600026416382
ANAPC4.rescaled	-0.07522878296180033
CCDC116.rescaled	0.07520433130600057
MMP8.rescaled	0.07515841895908781
CBLN1.rescaled	-0.07506138923814035
MANBAL.rescaled	-0.07484303680595873
OR51B5.rescaled	-0.07481971683212242
SRGAP3.rescaled	0.07480866587463378
SOWAHD.rescaled	0.07479583487322147
TBC1D3.rescaled	0.07475568797109175
PTTG1.rescaled	0.07473351677258996
C19orf81.rescaled	0.07470157503179847
SLURP1.rescaled	0.0746991540589359
RBM15.rescaled	0.0746867783142297
POMT1.rescaled	-0.07464975813112722
FAM98B.rescaled	-0.07456866990679123
