	shap_value
SLC44A1.rescaled	0.0017853274026525556
CHRNA5.rescaled	0.0017674672036133267
VWA2.rescaled	0.0017613989655674972
THRSP.rescaled	0.001756650674773038
FOXN4.rescaled	0.001746612066387643
MTRNR2L1.rescaled	0.0017401441088719673
NFE2.rescaled	0.0017361484439753431
SNX25.rescaled	0.0017334161179741485
NME9.rescaled	0.0017253578511909709
ANKRD30A.rescaled	0.0017225674265957606
CES3.rescaled	0.001707117207954374
MUC15.rescaled	0.0017066189008007355
ZIM2.rescaled	0.0017059652239712088
CSTB.rescaled	0.0017057081877202662
KLRB1.rescaled	-0.0017052850883153337
TTLL9.rescaled	0.0017038490214020198
MYBL2.rescaled	0.0016994655556144796
S100P.rescaled	0.0016981728426226088
TBX21.rescaled	-0.0016980276533702387
SIRPB1.rescaled	-0.00169289058844749
CEBPB.rescaled	0.0016818145519698052
GJB5.rescaled	-0.001681033834190706
NEU4.rescaled	0.001675547935082834
XKR9.rescaled	-0.0016747268098302114
CFHR1.rescaled	-0.0016726834124823338
DNAH9.rescaled	0.0016710985059236528
JMJD7.rescaled	0.001667186388938846
TUBA3D.rescaled	-0.0016647442482187306
EYA4.rescaled	0.0016640102630917628
PPP1R1A.rescaled	0.0016629407352801028
IGFALS.rescaled	0.0016574009106357429
CYP2A6.rescaled	0.0016565006796227415
SPACA4.rescaled	0.0016539298948246917
FAM47E.rescaled	0.0016538693433934403
FOXD4L6.rescaled	0.001649461176687963
CYP4Z1.rescaled	-0.0016456721120866836
TRAM1L1.rescaled	0.0016451683367170434
OR2A7.rescaled	0.0016433900206758378
BRDT.rescaled	-0.00163816420640318
S100A7A.rescaled	0.0016369054747431377
CP.rescaled	0.0016350297020949916
WFDC2.rescaled	-0.0016349404478136654
GNG13.rescaled	-0.0016267677060014132
LINGO1.rescaled	-0.0016235223043662287
C6orf163.rescaled	-0.0016205647571804257
HOXC13.rescaled	-0.0016161840223292716
TFPI2.rescaled	0.0016103099878086737
COL6A5.rescaled	-0.001602902692735735
ETV3L.rescaled	0.0016018635453612328
KCNF1.rescaled	0.0016015512862724874
AKIRIN2.rescaled	-0.0015953882039447388
PCDHAC1.rescaled	0.0015952656377419645
SPATS1.rescaled	0.001592205431269204
GALT.rescaled	0.0015861600556997405
SYT3.rescaled	-0.0015860373034743006
XIRP1.rescaled	-0.001585473588346193
DQX1.rescaled	-0.0015835346460053253
PLCXD2.rescaled	-0.0015796469128371903
HPGD.rescaled	-0.0015782657031641176
TNFRSF17.rescaled	-0.0015780760881928307
FGG.rescaled	0.001575819591321231
PLEKHG4B.rescaled	0.001573297907356409
SAA2.rescaled	-0.0015729585242192418
PITPNM3.rescaled	0.001568897775066064
GRHL3.rescaled	0.0015629750918049385
FUT3.rescaled	0.0015629255818180876
TIGD4.rescaled	0.0015620898113814768
PTGER1.rescaled	-0.001561848561651818
SLC17A9.rescaled	0.0015602648620886166
GFRA1.rescaled	0.0015447279760864333
KCTD17.rescaled	-0.0015347602526322134
CCDC160.rescaled	0.0015317513372270673
KCNJ15.rescaled	-0.0015316618876025552
FSIP1.rescaled	0.0015297350509319815
SLC14A2.rescaled	0.0015296420532281516
CELF5.rescaled	-0.0015284235580896174
S100A12.rescaled	-0.0015264887053279927
TRIM69.rescaled	-0.0015237564403103195
TNFRSF11A.rescaled	0.0015181926919010473
DLX1.rescaled	-0.0015150216345986036
HS3ST5.rescaled	-0.0015089811938790402
XCL1.rescaled	-0.0015079718332321643
SOWAHD.rescaled	0.0015074162442774456
PTCHD1.rescaled	0.001507400833987501
COL4A4.rescaled	-0.001505846134092091
PPY.rescaled	0.0015058098686130386
KLHDC7B.rescaled	0.0014998069496225243
TTLL12.rescaled	-0.0014987581834810355
ASCL2.rescaled	0.0014980280078743758
SHOX.rescaled	-0.0014948130365274094
PPP1R3C.rescaled	0.0014946575999542138
OR52W1.rescaled	0.001494008000353288
PSAT1.rescaled	-0.0014929901315761124
RGS7.rescaled	-0.001492003764362685
RHOF.rescaled	0.0014891251005989304
PDZD9.rescaled	0.0014821427385699015
LEKR1.rescaled	-0.0014808863401517974
C11orf91.rescaled	0.0014805471464497395
C11orf42.rescaled	-0.0014800181452991879
AGR3.rescaled	0.0014795983963700177
FCER2.rescaled	0.001479074482491176
SLC24A5.rescaled	0.00147663940160711
CADM3.rescaled	-0.001472513871738403
SMOX.rescaled	0.001469739248384392
KREMEN2.rescaled	0.00146854678978203
HYAL3.rescaled	0.0014658755440324983
OPN4.rescaled	0.0014633070939872113
SHISA6.rescaled	-0.001462863023083235
NDST3.rescaled	0.0014601630474030758
ST8SIA6.rescaled	0.001459768185736996
A2ML1.rescaled	0.0014566451839462785
HSD17B2.rescaled	0.0014524150195120585
CLC.rescaled	0.0014479444283865062
FLRT3.rescaled	0.0014381805947574695
NPPA.rescaled	-0.0014372065717496263
GKAP1.rescaled	0.0014350596650442192
RAB9B.rescaled	-0.0014292403107791448
HRK.rescaled	0.0014278785150247518
USP53.rescaled	0.0014268847813748804
TGM5.rescaled	-0.0014216314006642481
XCR1.rescaled	-0.0014191036791647606
EDARADD.rescaled	-0.0014187470725059226
CRIP3.rescaled	-0.0014145499742204194
KCNK3.rescaled	0.0014123504780546043
TTPA.rescaled	0.0014114118935582565
NXPH1.rescaled	0.0014086217086969922
TMEM40.rescaled	0.0014078543774330978
IL22RA2.rescaled	0.0013993076440909798
PM20D2.rescaled	-0.0013988455858370747
EPHX1.rescaled	-0.0013982259244792225
SRPK3.rescaled	-0.001397708774815221
DLK1.rescaled	0.001393593219184513
IL3RA.rescaled	-0.001392894454629839
JAKMIP3.rescaled	0.001390358189183352
TONSL.rescaled	0.0013869282302064647
AGTR1.rescaled	0.0013866569577694527
PTX3.rescaled	-0.001386438915575051
CLEC9A.rescaled	0.0013849010695743504
SLC1A1.rescaled	-0.0013825045210675863
CYP4F22.rescaled	0.0013733939001413
SLC4A8.rescaled	0.0013729007466483265
SLC2A14.rescaled	0.0013727630911119758
TRERF1.rescaled	-0.0013703151334212192
REEP6.rescaled	0.0013644650362393451
PABPC1.rescaled	0.0013639415264391009
OTC.rescaled	0.001362390956509861
CA2.rescaled	0.0013610779535259323
OASL.rescaled	0.0013609158729424406
PTPRZ1.rescaled	-0.0013607964651345952
STK33.rescaled	-0.001359718592034902
ANKRD20A1.rescaled	0.0013528356500924876
CCL11.rescaled	-0.0013525536599381515
OAS2.rescaled	0.0013500172773381705
FAM153B.rescaled	0.0013487549910654903
FBXO39.rescaled	0.0013481241286228277
CLSTN2.rescaled	0.0013475146636191602
TCL1A.rescaled	0.0013462542104530962
MUC6.rescaled	-0.0013435347189729159
LRRN1.rescaled	0.0013422047208791418
GRIK4.rescaled	0.001341677364682518
NME5.rescaled	0.0013406286360050082
CDCA7.rescaled	0.0013372830876169023
PAX9.rescaled	-0.0013356121610811197
OPRD1.rescaled	0.0013345109157635795
TAS2R43.rescaled	0.0013320438460880722
GBP7.rescaled	0.0013312079333827609
AANAT.rescaled	-0.0013300895688382673
CCDC169.rescaled	-0.0013257123513922336
TUBA3E.rescaled	-0.0013246463926634851
RBM24.rescaled	-0.0013227916948675364
PLCH2.rescaled	0.0013218933828687699
TMEM45B.rescaled	0.001321799432971527
CPAMD8.rescaled	0.0013190622487515753
SRR.rescaled	-0.0013189910516148108
ALG1L.rescaled	0.0013185035544173462
IQCB1.rescaled	-0.0013183853428813078
FASN.rescaled	-0.0013182119151514632
FABP4.rescaled	0.0013180602834021325
NAA35.rescaled	0.0013145092701160588
PPP1R14C.rescaled	-0.001310880843959348
B4GALNT2.rescaled	0.0013099626360377253
FAR2.rescaled	-0.0013094874485661794
RAB27B.rescaled	0.0013092046663145355
RHBDF2.rescaled	0.001308693539934402
GPR39.rescaled	-0.0013083064013395078
CHIT1.rescaled	0.0013038706263550687
FAM83E.rescaled	0.0013027650697781256
KCNQ4.rescaled	0.0013007536174931783
TMEM168.rescaled	0.0013003356873831696
PGRMC2.rescaled	0.0013003250988360424
SLIT1.rescaled	0.0012992993508157314
PCDHA8.rescaled	-0.0012957400055613013
MCAT.rescaled	-0.0012920428651585379
FADS2.rescaled	-0.0012917199881481093
CALML5.rescaled	-0.001289035749703661
HOXC12.rescaled	0.0012868984660126068
CPA3.rescaled	0.0012853445798019696
HIGD1C.rescaled	-0.0012849788085603268
MAPK10.rescaled	-0.0012824216154202598
PLIN2.rescaled	0.0012816711981461807
GAL.rescaled	-0.0012775012023372942
MYEF2.rescaled	0.0012769144377937909
MCM10.rescaled	0.0012731575018901885
PCBP3.rescaled	-0.0012716534624768587
KLRC1.rescaled	-0.0012712573548124574
ZNF729.rescaled	0.0012712529875081083
GINS1.rescaled	0.0012664336228596473
CISH.rescaled	0.0012653944929977498
KLRC4.rescaled	-0.001263517775422832
C4orf19.rescaled	0.001261134620903122
TTC16.rescaled	0.0012608959476448076
ANGPTL7.rescaled	0.0012608224514285404
RPS29.rescaled	-0.0012606190663748817
DLEU7.rescaled	0.0012585551268300067
NTN4.rescaled	0.001258492944050695
ALOX15B.rescaled	0.0012582780532786964
ITIH1.rescaled	-0.001257590617996322
GPR171.rescaled	-0.001248932170738412
XRCC2.rescaled	0.0012486692461131782
BMPR1B.rescaled	0.001248184611295582
ACOT4.rescaled	0.0012466880252347166
SLC25A16.rescaled	0.0012466709761612624
CLEC3A.rescaled	0.0012460057401975468
GNRH2.rescaled	0.001244060554731462
DDX43.rescaled	-0.0012422376633479117
CD36.rescaled	0.0012419727111317937
CDT1.rescaled	0.0012382139659254906
HSFX2.rescaled	0.0012354879840253184
GSTM3.rescaled	-0.0012344238097615106
C5orf63.rescaled	0.0012340191681495687
TNNT1.rescaled	0.0012337509750040218
WDR38.rescaled	0.0012330166816582218
ENTPD3.rescaled	0.0012329008669319918
NPAS3.rescaled	0.0012313890068303107
TFF2.rescaled	0.0012306477344358868
KCNJ13.rescaled	-0.0012275672081302153
GPR21.rescaled	0.0012253784620472718
C1orf194.rescaled	-0.0012189508563151953
KAZALD1.rescaled	-0.0012187878797134575
CACNG6.rescaled	0.0012172266469757595
RRP7A.rescaled	-0.0012170751983833438
FAM157B.rescaled	0.0012170455606271488
PPIAL4G.rescaled	0.001216807351989058
TSPAN32.rescaled	-0.0012160691338614195
ZNF648.rescaled	0.0012098897337794287
SH2D2A.rescaled	-0.0012092995447284388
PPP1R9A.rescaled	-0.0012085819831466579
GRP.rescaled	-0.0012077577987749995
GIMAP1.rescaled	-0.001206129383878888
SHISA8.rescaled	0.0012053854489187195
FOSB.rescaled	0.0012032829286214453
ARHGAP36.rescaled	-0.0012029557022614616
ARHGAP40.rescaled	0.001202668582618003
TMPRSS6.rescaled	0.0012022692718418376
PAX7.rescaled	0.0012010152536082524
IL12A.rescaled	0.001200839572620711
ACSM5.rescaled	-0.0012003333037102486
ZBED2.rescaled	0.0011996091121743077
RPL30.rescaled	0.0011966259991219187
RXFP4.rescaled	-0.0011965485676389952
ACER2.rescaled	-0.001196389536513998
PMEL.rescaled	-0.001194864083860386
GOLGA7B.rescaled	0.0011925991200044089
JAKMIP1.rescaled	-0.0011904011551407208
FUT6.rescaled	-0.001188865108756934
GAS2L2.rescaled	0.0011879323503392126
TEX11.rescaled	-0.0011859499620650972
SLC10A5.rescaled	-0.0011849330910943903
OR56B1.rescaled	0.0011836659383048537
KLRC2.rescaled	-0.0011803376665044658
HPDL.rescaled	0.0011785891719481283
INPP5J.rescaled	0.0011758534639960516
LACRT.rescaled	0.0011756136940942324
ALAD.rescaled	0.0011741181372997465
GDPD1.rescaled	-0.0011717229685494419
UGT2B17.rescaled	-0.0011702556961118687
ALDOA.rescaled	-0.0011700522055956997
CYP2A7.rescaled	0.0011694772629391684
ATP6V0D2.rescaled	0.0011681470165034416
GGH.rescaled	0.001163807651963624
HEPACAM2.rescaled	0.0011628956665038126
GSTM4.rescaled	0.0011618159069509194
GTPBP1.rescaled	-0.001161731796969405
PROM1.rescaled	0.0011607056949687374
VSTM1.rescaled	-0.0011595550378872101
GLB1L3.rescaled	0.0011591208489107716
MAGI3.rescaled	0.0011586633882239299
CCNJL.rescaled	-0.0011577560683558533
SERPINB10.rescaled	0.001157468805043826
CACNA1I.rescaled	-0.0011564028614004308
ITGA2B.rescaled	-0.0011541007017953062
COQ6.rescaled	0.0011539448557810078
TAS2R3.rescaled	-0.0011527966375632726
SOHLH2.rescaled	0.001152665403051252
GNMT.rescaled	-0.0011497139842937274
DNAJB12.rescaled	0.0011484952637725156
TIMMDC1.rescaled	0.0011473815120733996
CPEB2.rescaled	0.0011471701436194669
OR13J1.rescaled	0.001146408238578849
DNAH12.rescaled	0.0011441119866598057
CPNE8.rescaled	-0.0011409859324031484
TBC1D9.rescaled	0.0011405529295286554
CNKSR3.rescaled	-0.0011402245929761112
CEACAM4.rescaled	-0.0011395036084689452
ENTPD5.rescaled	0.0011389477760680828
MITF.rescaled	-0.0011381254311688086
CCR5.rescaled	0.0011351557787698105
GSTA3.rescaled	0.0011350154231892723
CD177.rescaled	0.0011320060604868322
SLC35A3.rescaled	0.0011300378649128058
NRIP3.rescaled	0.0011276514241759098
NDRG4.rescaled	0.0011275946989299668
GOLGA6L1.rescaled	-0.001125193449901321
ESRRG.rescaled	-0.0011250457598270377
CLSPN.rescaled	0.0011211488538079204
COL22A1.rescaled	0.0011170421951485706
C7orf57.rescaled	0.0011140877729941994
ESYT3.rescaled	0.0011139965031478512
KCNJ11.rescaled	0.001113157028429074
ESM1.rescaled	0.00111267084483571
HBD.rescaled	0.0011125488483432681
STC2.rescaled	0.0011124735833993214
ESR1.rescaled	0.0011089465601743678
C11orf45.rescaled	0.0011075080279299094
TMEM179.rescaled	0.0011057789082720374
FNDC5.rescaled	-0.001103574528818044
C1orf21.rescaled	0.001101050159653459
HDHD2.rescaled	0.00110044633578081
TEKT5.rescaled	0.0011000863430552963
STYK1.rescaled	-0.0010986168603309828
UCN2.rescaled	0.0010981064584244058
PLA2G7.rescaled	0.0010949252236574572
DDI1.rescaled	-0.0010946057423230422
TRIM3.rescaled	0.0010934029953139739
GATA1.rescaled	-0.0010927527034275697
RAD9A.rescaled	0.001092031636513514
NPNT.rescaled	0.0010906773955060383
GBP2.rescaled	-0.0010898237378498116
TIMD4.rescaled	0.0010835567214501204
TMEM150C.rescaled	0.0010832888013359604
MBNL3.rescaled	0.0010827280716414012
GNGT1.rescaled	-0.0010824973421113835
RSAD2.rescaled	0.001079210303162943
SLCO4A1.rescaled	0.0010785540575258283
B3GALT5.rescaled	0.0010779970868006064
SLC2A6.rescaled	-0.0010766930147019288
PEG3.rescaled	0.001076471196590922
ARHGAP29.rescaled	-0.0010759531848070231
AQP3.rescaled	-0.0010753216564026412
TAL2.rescaled	0.0010753005383674018
KEL.rescaled	-0.0010738804262028045
CASQ1.rescaled	0.0010720672422975806
ABCD2.rescaled	-0.0010704955579217733
PDE6G.rescaled	0.0010701827890167474
KCNE2.rescaled	0.0010690850012820099
ORC1.rescaled	0.00106772562776759
CYTIP.rescaled	-0.001067438609000389
SREK1IP1.rescaled	0.0010608508179299515
CD207.rescaled	0.0010607842491390394
REC8.rescaled	-0.0010573511527585976
BUB1.rescaled	0.0010571252730521155
EFNA5.rescaled	-0.0010569438797067014
KIF18B.rescaled	0.0010555645629710553
RNASE3.rescaled	-0.0010533573680667427
IFNAR2.rescaled	-0.0010529217742494042
AMACR.rescaled	0.0010513544167856479
ADCY5.rescaled	0.0010513525554096436
OIT3.rescaled	-0.0010511499209617343
CCR4.rescaled	0.0010505057113089698
DKK1.rescaled	0.0010459661959926485
GSTM2.rescaled	0.0010443512103895838
RUFY2.rescaled	0.0010439909945256845
HYDIN.rescaled	-0.0010424073545956937
EXO1.rescaled	0.0010423550261720743
POU5F2.rescaled	-0.0010407517912841401
KRT32.rescaled	0.001038351241070435
GCKR.rescaled	-0.001038293247242692
SLC4A4.rescaled	0.0010377455336260727
KLHL32.rescaled	-0.001037325164391943
PCK1.rescaled	0.001036835968890398
WDR31.rescaled	0.00103681892815359
C10orf82.rescaled	-0.001035782139874326
MX1.rescaled	0.001035177786652384
PGC.rescaled	-0.00103502998934747
RPF2.rescaled	-0.0010343251579973342
MMP9.rescaled	0.0010340463325900313
CLCA2.rescaled	-0.0010335943600983668
LRP2.rescaled	0.0010324738745976546
TMEM71.rescaled	-0.001031514272893064
CYP26C1.rescaled	0.0010314026803416383
CUX2.rescaled	-0.001030294172118792
CXADR.rescaled	-0.0010301093106534571
GAS2.rescaled	-0.0010297106947432559
ZNF154.rescaled	-0.0010288903055628712
MEGF9.rescaled	-0.0010276591602220086
HOXB8.rescaled	-0.001024745425997208
KCNS2.rescaled	0.0010246995293502622
GPD1.rescaled	0.001024399994473634
CA12.rescaled	0.0010235508594956518
LSM1.rescaled	0.0010233984401568656
CTAGE4.rescaled	0.0010218039162739818
UNC5CL.rescaled	0.0010212687642824176
MYOZ1.rescaled	0.0010210615818426192
CALN1.rescaled	-0.0010208025401375377
PCDHA2.rescaled	-0.0010204512358813588
DNAJC1.rescaled	-0.0010195379936903661
GSTZ1.rescaled	0.0010188849559254734
DISP2.rescaled	0.0010186285134682787
NOL4.rescaled	0.001017353632478969
SLC22A3.rescaled	-0.0010159005240616326
TXK.rescaled	0.001015403974732922
GLRB.rescaled	0.0010123793412374425
CST4.rescaled	0.0010114275433952516
POLR2D.rescaled	0.001010925296165201
ABAT.rescaled	0.001010612831379545
TRIM45.rescaled	0.0010080211107279834
DNAJB7.rescaled	0.0010058593800066579
RABEP2.rescaled	0.00100389105971173
BDNF.rescaled	0.0010025911164342023
GPC4.rescaled	-0.0010019571421751895
GALNT8.rescaled	0.0010017404218253436
IFI6.rescaled	0.0010014991290920156
ZMYM5.rescaled	-0.0010010075819830207
PRAME.rescaled	-0.0010007788222460429
ITGAL.rescaled	0.0010005867586317348
PLAC8.rescaled	-0.0009995840350951214
SLC13A2.rescaled	-0.0009989343672905321
C6orf141.rescaled	0.0009974707302881907
GPR25.rescaled	-0.0009972465446350135
RAPGEF3.rescaled	0.0009957345260290012
PML.rescaled	-0.0009954157884668146
HDAC9.rescaled	0.000993965011534156
TM4SF19.rescaled	0.0009932225470389048
TOR1A.rescaled	-0.000992866175516542
TFAP2C.rescaled	0.000992686538067622
APOL5.rescaled	0.0009924140190784212
PPFIA1.rescaled	0.0009916976923289816
PLAC4.rescaled	0.0009909444096084835
ADAMTS18.rescaled	-0.0009905564025956591
CATSPER2.rescaled	0.0009903971078487417
C19orf81.rescaled	-0.0009897641815391194
B3GAT1.rescaled	-0.0009886757580467882
GPR174.rescaled	0.0009886741089770745
EID3.rescaled	-0.0009884069200092416
ADIPOQ.rescaled	0.0009879499554519774
CDKL3.rescaled	-0.0009863421788298132
FAM131C.rescaled	0.0009859059398696244
SLC4A10.rescaled	0.0009835158263359165
MTRNR2L6.rescaled	0.0009832872603344398
GZMB.rescaled	-0.0009812572988055954
ASIP.rescaled	0.0009791632061002988
IDUA.rescaled	0.000978034344629361
TAS2R5.rescaled	-0.000977893386363927
RDH12.rescaled	0.0009773698180151132
CD7.rescaled	-0.0009760360090477414
CLDN23.rescaled	0.0009755877710486498
CLEC10A.rescaled	-0.0009746459208826592
RP1.rescaled	0.0009729829005982646
OR2L13.rescaled	-0.0009729117251482886
SOWAHA.rescaled	-0.0009725383888966102
IL18RAP.rescaled	0.0009718094752971384
PALM3.rescaled	-0.0009712688966807957
CCNH.rescaled	0.0009694832272366932
APOD.rescaled	0.0009694722290539423
GALNT6.rescaled	0.0009691952744234445
LY6G6C.rescaled	-0.0009684422298245686
LEMD1.rescaled	0.0009679112908313447
CNFN.rescaled	-0.0009678218867928353
CXCL6.rescaled	0.0009662857745527947
CD28.rescaled	-0.0009660591481789109
GPR6.rescaled	0.0009654318275682658
SGPP1.rescaled	-0.0009646637732818746
CR2.rescaled	0.0009631170590383431
KIR2DL3.rescaled	-0.00096103645061251
RHCG.rescaled	0.0009609636664659326
CXorf65.rescaled	0.0009603835502835759
BCAS1.rescaled	0.000959190728519282
PCDHA13.rescaled	-0.0009589563217152538
CLIC3.rescaled	0.0009587452390383499
MCF2L2.rescaled	-0.0009575847482830886
TOX2.rescaled	-0.0009564819449550815
NELL2.rescaled	-0.0009564740674196978
PIEZO1.rescaled	-0.0009551947530254339
TFCP2L1.rescaled	0.0009545249127155907
PIK3R3.rescaled	0.0009540686653632653
PDP2.rescaled	0.0009520810335528713
RAB39A.rescaled	0.0009509000706213203
BRF2.rescaled	0.0009486051258537534
OAS3.rescaled	0.000947335095603099
IFIT3.rescaled	0.0009472407982328855
TMC5.rescaled	0.000945383955707244
MADCAM1.rescaled	-0.0009452310873664171
HS3ST6.rescaled	0.0009434101787745931
XKR6.rescaled	0.0009421690656345121
E2F7.rescaled	0.0009406737708434472
HOXA13.rescaled	-0.0009403787621424096
NHLRC4.rescaled	0.0009389848751976159
KLK1.rescaled	-0.0009386548637857331
PPA1.rescaled	-0.0009384737570960069
CEP152.rescaled	0.0009370577312323116
NPTX2.rescaled	0.0009356110192351316
CCDC54.rescaled	-0.0009351073649857294
SLC5A2.rescaled	0.0009341664651457012
ICOS.rescaled	0.0009339665652864745
XRCC6.rescaled	-0.0009338688147794003
WNT10A.rescaled	-0.0009312649962179654
ERMN.rescaled	-0.000931212246112538
ETV7.rescaled	-0.0009310883132864804
ZNF326.rescaled	0.000930616886766679
KLK4.rescaled	-0.00093032378356242
ZNF879.rescaled	0.0009293740298484338
LCN6.rescaled	-0.0009281737024979845
MICAL2.rescaled	0.0009269250150915132
DAO.rescaled	0.0009267686037692449
OLFM4.rescaled	0.0009264297307741733
KRT222.rescaled	0.000925609682538132
IFIT2.rescaled	0.0009254415790826719
CDH7.rescaled	-0.0009251011673708632
IL15RA.rescaled	0.0009239753706722342
ANXA7.rescaled	0.0009239331757598058
THG1L.rescaled	0.0009237480286597614
SERHL2.rescaled	-0.000923360850762591
APOBEC3H.rescaled	0.0009232077393828704
IL1RL2.rescaled	-0.0009231133560673014
RGL3.rescaled	0.0009224003093120695
CD1E.rescaled	-0.0009221174861484582
TNFSF18.rescaled	-0.0009220554810467932
OR7D2.rescaled	0.0009215947598272214
TNFRSF8.rescaled	-0.0009210530958615164
VWA7.rescaled	-0.0009210337672869915
LY6D.rescaled	0.0009199037698354348
ANP32C.rescaled	-0.0009197969908101415
CPNE5.rescaled	-0.0009185217310295545
SLC25A2.rescaled	0.0009184524763766786
NUDCD1.rescaled	0.0009184160560849867
PNPLA3.rescaled	0.0009182205347284887
DDAH1.rescaled	0.0009172976869450756
TTC29.rescaled	0.0009166726917928927
RAD51D.rescaled	-0.000915512834054376
SAG.rescaled	0.0009154560407421351
PDCD1LG2.rescaled	0.0009151524771591569
ROPN1B.rescaled	0.0009138389407255555
GPRC5D.rescaled	0.0009130719907461445
POLR3H.rescaled	-0.0009126553656371222
CST7.rescaled	0.0009124847228734177
