	shap_value
AMZ1.rescaled	0.0014502482983847836
MND1.rescaled	0.001449533273431029
GLYATL1.rescaled	-0.0014445380504813296
JMJD7.rescaled	0.001442531190880103
RAB39B.rescaled	0.001440714989408678
ORC1.rescaled	0.0014390760300101262
EXO1.rescaled	0.0014325404926928437
CRTAM.rescaled	0.0014305158443076367
PKD2L1.rescaled	0.0014276762843896673
CBWD3.rescaled	0.0014270477660768537
C1orf194.rescaled	0.0014176318002108563
CXCL13.rescaled	0.00141687208816148
RNF224.rescaled	-0.0014099091526330024
C11orf42.rescaled	0.001409319595470136
CXCR6.rescaled	0.0014090576807803024
EIF3E.rescaled	0.0014090350927032545
VGLL1.rescaled	0.0014055724199071153
CENPN.rescaled	0.0014055164340085068
CFHR3.rescaled	-0.001398852400569233
GRAPL.rescaled	0.00139709347173071
XAF1.rescaled	0.001396397144791364
C2orf16.rescaled	0.0013937756319558783
PEG10.rescaled	0.0013935828875883632
PCP2.rescaled	0.0013921760356662423
SKA3.rescaled	0.0013879741792618189
SIRPD.rescaled	0.001385919516900285
HRH4.rescaled	0.001383048484857239
MX1.rescaled	0.00137778305507176
DHRS4L1.rescaled	-0.0013740279899845651
TUBB4A.rescaled	0.0013733511097195933
GBP5.rescaled	0.0013664663491073559
GPR31.rescaled	0.001361582780957967
SAMD9L.rescaled	0.0013577309412233182
POMZP3.rescaled	0.0013530484588886735
IL15RA.rescaled	0.0013500043631386634
PPP1R3C.rescaled	0.0013411044786054457
KCNE2.rescaled	0.001338427153732081
MCM10.rescaled	0.001332269491473802
GRM4.rescaled	-0.0013245383480291891
MMP25.rescaled	0.0013238788264483005
CHST1.rescaled	0.0013199433224170046
PLK2.rescaled	0.0013182235718920236
IFI44L.rescaled	0.0013176446119352698
TTK.rescaled	0.0013173506722805415
UBE2S.rescaled	0.001314094703777819
GRPR.rescaled	0.001310503620698527
HTRA4.rescaled	0.0013090659636605198
KLRC3.rescaled	-0.0013090332703492055
LIPG.rescaled	0.0013070913862760101
MYBPC1.rescaled	-0.0012997910563421053
DEFB124.rescaled	0.001297610262900043
GBP1.rescaled	0.0012946288437689043
SLC30A8.rescaled	-0.001294282364092117
NPPA.rescaled	-0.0012935534314272702
CST9.rescaled	0.0012934655947589794
CACNG4.rescaled	-0.0012897880070188135
GPD1L.rescaled	0.0012894998890139143
PLK1.rescaled	0.0012892713762984054
AGXT2.rescaled	-0.001288527893770543
CDC45.rescaled	0.0012864811295722216
C8orf76.rescaled	0.001285802945227392
NPFFR1.rescaled	0.0012853467848798611
CTSC.rescaled	0.001285223314180695
GAD1.rescaled	-0.0012831868305950202
SLC39A2.rescaled	-0.0012775080775009756
CLCNKB.rescaled	0.0012761208650472853
MAPK15.rescaled	0.0012728431953461232
CIRBP.rescaled	0.0012694961131097676
CD6.rescaled	0.0012680949048329867
CLEC4E.rescaled	0.0012662116017570304
CCNB1.rescaled	0.0012637862487040175
IPCEF1.rescaled	0.0012636287616989597
TRPA1.rescaled	0.0012633037558615952
MYRIP.rescaled	-0.0012627258226887749
E2F8.rescaled	0.0012567072771788456
DQX1.rescaled	-0.0012563161681468295
ADORA1.rescaled	0.0012551872421245598
C2.rescaled	0.0012535016237263138
FABP6.rescaled	0.0012524040536093697
IFIT2.rescaled	0.00125030464057222
HMGCS2.rescaled	-0.0012453155494335237
WDR6.rescaled	0.0012453127228303348
SLC25A18.rescaled	0.0012453074780813444
IFI44.rescaled	0.0012444308452153297
ESRRG.rescaled	-0.0012443665380122754
KLHDC7B.rescaled	0.0012405494916848169
NUF2.rescaled	0.0012396842436068719
GATA1.rescaled	0.0012323917140960837
GTSE1.rescaled	0.0012314883943060299
ULBP3.rescaled	0.0012289178113555229
CXorf38.rescaled	0.0012287463167858052
YBX2.rescaled	-0.0012235269652379347
PLAC1.rescaled	-0.0012234129955865736
POLQ.rescaled	0.0012224981292480322
S100A12.rescaled	-0.0012211318877346352
MKI67.rescaled	0.0012168237003497495
KLKB1.rescaled	-0.0012162398316368345
GINS2.rescaled	0.001214448371289101
EIF4EBP1.rescaled	0.00121272986518999
SDR16C5.rescaled	-0.001212615333349422
LUZP2.rescaled	0.0012125120741112263
SLA.rescaled	0.0012124005437775683
ATP9B.rescaled	0.0012085213411784017
SYNGR4.rescaled	-0.0012007826593173553
SIRPB2.rescaled	0.0012004848095758572
SPDYC.rescaled	0.0011985706971261033
CCR8.rescaled	0.0011984417079391805
CLSPN.rescaled	0.0011973701464301429
SIRPG.rescaled	0.0011909381760901356
CR1.rescaled	0.0011886316724039286
CDC25A.rescaled	0.0011872281981679903
GKAP1.rescaled	-0.0011863596322876618
BIRC5.rescaled	0.001185248858847986
ZFYVE28.rescaled	-0.0011812564674905104
PRG4.rescaled	0.0011811747466911014
PCDHA8.rescaled	0.0011810904355393625
SPAG6.rescaled	0.0011798968418248734
FRMD7.rescaled	0.001178618597525772
KNDC1.rescaled	0.0011772746913580752
SLC7A13.rescaled	-0.0011733201391649912
