	feature_importance
VSIG2.rescaled	-0.07974768645179181
EMX1.rescaled	0.07971819330844966
ZNF469.rescaled	-0.07958143970110655
ST3GAL5.rescaled	0.07948162190130172
UGT2B17.rescaled	0.07944646472300267
SCNN1G.rescaled	0.07932745016671107
LYPD6.rescaled	-0.07931895815561145
CNTNAP2.rescaled	0.07931495513738038
PLK4.rescaled	0.07922292324169433
CDC20.rescaled	0.07917285845650399
CYP4F12.rescaled	0.07913783167462357
STARD6.rescaled	0.0791343719360979
CIRBP.rescaled	-0.07910722510599388
BMP7.rescaled	0.0790407474267393
KCNE2.rescaled	0.0789852092375412
PKMYT1.rescaled	0.07895984394429098
WFDC2.rescaled	-0.07884609881472589
DHRS1.rescaled	-0.07878074817376357
TIMD4.rescaled	0.07870228604273662
CENPH.rescaled	0.07868834286634148
NCAPG.rescaled	0.07857823058290357
PARPBP.rescaled	0.07856812211533608
CXCR4.rescaled	0.07855566064457918
CRABP1.rescaled	0.07844397298232153
CDC25A.rescaled	0.07835926175010281
KIFC1.rescaled	0.07833764551895839
SLAMF9.rescaled	-0.07827579874378018
LGALS9B.rescaled	-0.07818737294951122
POTEF.rescaled	-0.0781554180793773
LRP2.rescaled	-0.07811891237035874
CDCA3.rescaled	0.0780573366539044
CENPF.rescaled	0.07801599232725955
TTR.rescaled	0.07790892370665098
CDT1.rescaled	0.0778009343300018
POC1A.rescaled	0.0777870872979887
TTK.rescaled	0.07771519012243197
WDR62.rescaled	0.07769850534143206
GGH.rescaled	0.07764377343584523
C2CD4C.rescaled	0.07754743742130374
SLC16A5.rescaled	-0.07742735199781298
VWA2.rescaled	-0.0771876026169704
TBX1.rescaled	0.07717003522420748
SLC45A2.rescaled	-0.0770183589080557
KLHL32.rescaled	0.07701304512130334
NEK10.rescaled	-0.07682316893569838
SERPINC1.rescaled	-0.07681719035736516
CRYBA4.rescaled	0.0767899192122596
CDKL3.rescaled	0.07675882704437094
COLEC11.rescaled	-0.07674001778723147
CAMP.rescaled	0.07663491895306311
GINS2.rescaled	0.0763898485711251
CHRFAM7A.rescaled	-0.0763754616476452
TIAF1.rescaled	-0.07633950826788495
CBS.rescaled	0.07617581711202397
ATP1A3.rescaled	0.07603793730506617
HRNR.rescaled	-0.07595071716003228
EXO1.rescaled	0.07593721845805157
TCEAL5.rescaled	-0.07588754775026353
FOXA3.rescaled	-0.07585956672554461
GPR87.rescaled	0.07571827143372006
ORM1.rescaled	0.07570840367789876
ADCY1.rescaled	-0.07568439789006531
AREG.rescaled	0.07537997841535106
CST5.rescaled	0.07532992155531602
CD80.rescaled	0.07511534676080316
ZNF157.rescaled	0.07500673885042612
FGF16.rescaled	-0.07500580247342127
MPP7.rescaled	-0.07491431196476743
KCNC1.rescaled	0.07490248535139309
AMT.rescaled	-0.07489787943070547
SUSD3.rescaled	-0.07472231570271609
GABRA2.rescaled	-0.07465727840602923
GP5.rescaled	-0.07451420254982173
CNTNAP3B.rescaled	-0.07450278030092052
ZYG11A.rescaled	0.07443242257091237
SKA3.rescaled	0.0744080844367299
KIF23.rescaled	0.0743963040195878
LMO3.rescaled	0.07435222687946805
TAS2R10.rescaled	0.07434456464540913
TRAIP.rescaled	0.07433065607650914
WDHD1.rescaled	0.07432491499264138
CKAP2.rescaled	0.07432083628606038
NUSAP1.rescaled	0.07427201195167664
DLEC1.rescaled	0.07413401161136352
NELL2.rescaled	0.07410978992624756
EME1.rescaled	0.07391041475402467
DDX43.rescaled	0.07389533337489594
CDKN2AIPNL.rescaled	0.07365799417848906
FANCA.rescaled	0.07365418895698753
CNIH2.rescaled	0.07343813412644698
IFI44.rescaled	0.07337209308600565
DAND5.rescaled	0.07334649069509107
CYP19A1.rescaled	0.07317728542008556
RET.rescaled	0.07317578392412252
CDH17.rescaled	-0.07315889250027487
WNT7B.rescaled	0.07310995540730404
MUC1.rescaled	-0.07310720235674427
OR10V1.rescaled	0.07309924845566619
PLK1.rescaled	0.0730695693536601
KIF18A.rescaled	0.07303779738724792
LRRC14.rescaled	-0.07301945319395632
CCDC154.rescaled	-0.07284969374272303
NEK3.rescaled	-0.072768636618031
TUBB4A.rescaled	0.07269567162806599
AANAT.rescaled	0.07251538137975452
GLYATL1.rescaled	0.07230345757579733
SOCS2.rescaled	-0.07229832059762588
C10orf82.rescaled	0.07220587377960742
POU4F3.rescaled	0.07220509925102403
CNTN3.rescaled	-0.07219146034384526
ECT2.rescaled	0.0720559451854399
MYBPC1.rescaled	-0.07196881269748374
PNLIPRP2.rescaled	0.07182041876566647
UPK3A.rescaled	0.07173026931768849
KNTC1.rescaled	0.07172622818732334
LHX4.rescaled	-0.07168755144192589
NMU.rescaled	0.07167746957166479
CCNF.rescaled	0.07167341576446606
GLIPR1L2.rescaled	-0.07166684855751214
CCR8.rescaled	0.07151853947334778
NLRP8.rescaled	-0.0714787523886728
RAB39B.rescaled	0.07131423823265474
HSD17B1.rescaled	-0.07125020262056024
IL20RA.rescaled	-0.07124754738001976
SRSF5.rescaled	-0.07118969182152558
PANK1.rescaled	0.07117718090759036
CDC6.rescaled	0.07110148436818962
ZNF578.rescaled	0.07108191375291809
NUF2.rescaled	0.07101131153569001
DTL.rescaled	0.07097771736390684
DKK1.rescaled	0.07092118564215819
TMEM212.rescaled	0.07090674998211983
PCDHGC4.rescaled	-0.07085196185131523
TMEM163.rescaled	0.07084862100884438
BTG4.rescaled	0.07077370352759786
TBC1D3F.rescaled	-0.0706235626310142
CBX2.rescaled	0.0705528979851325
GPR31.rescaled	0.07023859395600596
CIB2.rescaled	0.0701695289281372
C9orf43.rescaled	0.07015424692008485
PIF1.rescaled	0.07004392734032058
CCNE2.rescaled	0.06999406798931343
GPR137C.rescaled	0.06998044905088568
PRC1.rescaled	0.06996472858222803
CEP55.rescaled	0.06992711328268666
TRPA1.rescaled	0.06991803956471088
HNRNPCL1.rescaled	0.06988694420541591
PCDHA7.rescaled	0.06984797663170429
TROAP.rescaled	0.06979768664767587
CKS2.rescaled	0.06973151905045105
NR6A1.rescaled	-0.06972207153668596
PCDHA12.rescaled	-0.06963514445045355
SYN2.rescaled	-0.06955443125025393
AURKB.rescaled	0.06946435411244391
LIG1.rescaled	0.0693982234631779
LIN7A.rescaled	-0.06938544312274057
RAD54B.rescaled	0.06934881532308576
CRHR2.rescaled	-0.06930316283634923
REEP2.rescaled	0.0692878928545156
MCM10.rescaled	0.06926853632462265
IQGAP3.rescaled	0.06924664158638988
ARHGAP11A.rescaled	0.0692290326919206
CCL14.rescaled	-0.0692104263021762
RASD2.rescaled	0.06919929729893233
PEX5L.rescaled	0.06919531126896235
AJAP1.rescaled	0.06917456262360923
CHST6.rescaled	-0.06913987865424842
PSME2.rescaled	0.06912893034947777
AKR1B10.rescaled	0.06910695693211316
IL27.rescaled	0.0690912718068389
UBXN10.rescaled	-0.06908966789134878
ANKS1B.rescaled	0.06906160432040354
CEACAM1.rescaled	0.06903113910952782
CRHBP.rescaled	-0.06896232725048856
RRM2.rescaled	0.06893835010125318
CEACAM5.rescaled	0.06875639957626588
GNAO1.rescaled	0.06873255508984959
PCDHA1.rescaled	-0.06872453954758134
IFIT3.rescaled	0.06865798774236802
DQX1.rescaled	0.068595162784569
ZNF572.rescaled	0.06858681266417391
NPPA.rescaled	-0.06846565158782451
CUL5.rescaled	-0.06842800957633904
FPGS.rescaled	-0.06830319511516883
YBX2.rescaled	0.06826117459518949
OPN1SW.rescaled	-0.0682436864608915
IDO2.rescaled	0.06823233021445692
CFHR3.rescaled	-0.06823077005684897
BLM.rescaled	0.06816491251802106
WDR38.rescaled	0.06815404664565412
ATF7IP.rescaled	0.06813189788973194
TLX2.rescaled	0.06812132360887345
PNPLA3.rescaled	0.06801973034187685
RAB41.rescaled	-0.06799644053730174
CDCA2.rescaled	0.06798691817044103
LEFTY2.rescaled	-0.06797023704479276
CCL15.rescaled	0.06771739006733592
DEPDC1B.rescaled	0.06753144620413253
IFIT1.rescaled	0.0675131596017232
LTB4R2.rescaled	-0.06749529222824388
OR1J1.rescaled	0.06748230536687215
RHCE.rescaled	0.06743999349776163
SLC35G5.rescaled	0.06743712034813219
PKD1L3.rescaled	0.06740908293530659
BIRC5.rescaled	0.06723006412774025
TCTE1.rescaled	0.0671974209621415
POU5F2.rescaled	0.0671583450922551
CA11.rescaled	-0.06715711318372582
UGT3A2.rescaled	0.06710269077782346
CCDC158.rescaled	-0.0670846220452408
SCNN1B.rescaled	0.06706022263511906
ANKRD30A.rescaled	-0.0669923547021834
FAM189A2.rescaled	-0.06699191307557466
KRT15.rescaled	-0.06687621081307212
APOL5.rescaled	-0.0668469142137502
ACOX3.rescaled	-0.0667438691293569
KIF1A.rescaled	0.06671337153690042
TIMELESS.rescaled	0.06666089054911999
TRIM74.rescaled	-0.0666488152626344
CXCL17.rescaled	0.06659440075564042
SLC25A5.rescaled	0.06652892362653497
LYPD6B.rescaled	-0.066498568526917
SIGLEC14.rescaled	0.06649807809253272
ABLIM2.rescaled	0.06649323994140335
TMEM25.rescaled	-0.06639383187103738
KLK6.rescaled	0.06633167388004525
MGST3.rescaled	0.06629064821776365
RNASEH2A.rescaled	0.06628449335811731
HES5.rescaled	-0.06626465982922648
MYCBPAP.rescaled	0.06622296832246992
TCL1B.rescaled	0.06613745996561173
YPEL3.rescaled	-0.06612055916302836
GPR162.rescaled	-0.06611543115396482
RGPD5.rescaled	0.06607643507624751
FSTL4.rescaled	0.06604692568698749
ZDHHC2.rescaled	-0.06590699091032383
AFAP1L2.rescaled	0.06589687610589264
HSPA12B.rescaled	-0.0658811040940917
CDC45.rescaled	0.06587529762478143
SLC12A2.rescaled	0.06583957777673585
SCGB1D1.rescaled	-0.06583113897780132
TUBA1B.rescaled	0.06581894951111368
HOXB3.rescaled	-0.06577341726788344
TSLP.rescaled	-0.06576251919251046
CRB2.rescaled	0.06573827739258394
C19orf81.rescaled	0.06573239419139695
SCARA5.rescaled	-0.06571020104135193
KCNG1.rescaled	0.06570763248878102
FAM83E.rescaled	-0.06567578085051845
FGFR4.rescaled	0.06565868805386821
PCDHA11.rescaled	-0.06564984059501539
BST2.rescaled	0.06563275426459099
PTTG2.rescaled	0.06561579550857025
KCTD14.rescaled	0.06559965267627739
PRR11.rescaled	0.06555471360885681
DPH3P1.rescaled	0.06554219035328483
RSF1.rescaled	0.0655395986514331
DYDC2.rescaled	-0.06551002424185225
CYP2C8.rescaled	0.0653868917523062
KIF24.rescaled	0.06535451354943984
PITX1.rescaled	0.06531296678747105
ELOVL5.rescaled	-0.06518593704853222
PRKAA2.rescaled	-0.06517474343198032
IFIT2.rescaled	0.06514574642402772
PSPN.rescaled	0.06512109628331315
TMEM236.rescaled	0.06505879085462983
LRFN1.rescaled	0.06503341989471498
TMEM31.rescaled	0.0650296643608007
NHLRC4.rescaled	-0.06501464987817542
GPIHBP1.rescaled	-0.064951476205712
C1orf53.rescaled	-0.06494682335392521
PTPRN.rescaled	-0.06489247309026805
SLFNL1.rescaled	0.06483731127363655
CCNA2.rescaled	0.06483548965365277
KLK5.rescaled	0.0648265382531924
AMHR2.rescaled	0.0647710195729007
FDXACB1.rescaled	-0.06474871906331581
SPC24.rescaled	0.06465945057861908
EZH2.rescaled	0.06463573219685109
ZNF695.rescaled	0.0646108568300871
GLUL.rescaled	-0.06460573383954343
ANLN.rescaled	0.06457707904442939
FAM181B.rescaled	-0.06456259846432208
GREB1.rescaled	-0.0644877692814485
