,MFSD6L.rescaled,TNNI3.rescaled,TNNT1.rescaled,FOXI1.rescaled,HOMER2.rescaled,DNAH2.rescaled,TDRD5.rescaled,KIF11.rescaled,MRAP.rescaled,CYFIP2.rescaled,ISG15.rescaled,AQP7.rescaled,MKI67.rescaled,IFI6.rescaled,CAMK2B.rescaled,TACC3.rescaled,NBPF3.rescaled,TPH1.rescaled,TPRG1.rescaled,TFB2M.rescaled,CDC20.rescaled,ESPL1.rescaled,PLK1.rescaled,OAS3.rescaled,ZNF140.rescaled,KNDC1.rescaled,C14orf180.rescaled,SYT3.rescaled,ARV1.rescaled,PKMYT1.rescaled,HEPACAM.rescaled,ITGA7.rescaled,DLGAP5.rescaled,TAT.rescaled,CES3.rescaled,IFI27.rescaled,SLC9A2.rescaled,GRIK3.rescaled,GATA5.rescaled,KIF20A.rescaled,BATF2.rescaled,POLQ.rescaled,ENTPD8.rescaled,WNK4.rescaled,TM4SF18.rescaled,PNCK.rescaled,TMPRSS6.rescaled,ERG.rescaled,SOWAHA.rescaled,BRSK1.rescaled,CELF4.rescaled,MX1.rescaled,TP53TG5.rescaled,CDCA2.rescaled,SCNN1B.rescaled,CASP14.rescaled,TMEM150C.rescaled,CXCL13.rescaled,CBX2.rescaled,CHST8.rescaled,SCNN1G.rescaled,TMSB15A.rescaled,SRP9.rescaled,ADH1A.rescaled,MMP1.rescaled,FOXD2.rescaled,MCM10.rescaled,KIF1A.rescaled,FADS2.rescaled,NEU4.rescaled,OXGR1.rescaled,RSAD2.rescaled,OTUD3.rescaled,A2ML1.rescaled,SMOC1.rescaled,KIF2C.rescaled,ENTPD3.rescaled,PCDHAC1.rescaled,IFIT1.rescaled,MND1.rescaled,CYP2C8.rescaled,NMNAT1.rescaled,SYNGR3.rescaled,OASL.rescaled,GSDMC.rescaled,PPP1R3C.rescaled,TRHDE.rescaled,NAT8B.rescaled,NCAPH.rescaled,RAET1L.rescaled,HS6ST2.rescaled,SLC28A1.rescaled,PCK1.rescaled,EPHX1.rescaled,ACTL8.rescaled,POTEC.rescaled,NCAPG.rescaled,STAT1.rescaled,IRF7.rescaled,IL22RA2.rescaled
KNDC1.rescaled,0.1237887017069841,0.292113220378843,0.337647239502668,-0.0298086215025408,0.0821308207268371,0.196386646929151,-0.0103196768256145,0.0034466586216557,-0.0177125702042207,-0.0246973183971501,0.0398694128992425,0.0180009377889368,0.0147336567318796,0.0379714275164201,0.2380291975070323,0.0155393644260172,0.1252348556675045,-0.1073990450071907,0.0728666809796383,-0.0403259476033038,0.0832095677952641,-0.0816378349408315,-0.0357469134045829,-0.0152793766859536,-0.0088788272644648,1.0,0.024519175396181,0.1344506115225519,-0.0919686176945367,0.0263124208571964,0.0336035326792706,0.0330053324169743,-0.0054690989532843,-0.0156778843541686,-0.0257960025670011,0.1290112588139864,-0.1542709668277461,0.3216009842775416,0.1588336860474366,0.0443957533086525,0.1731515086370487,-0.0186050573788285,-0.0161441633413955,0.1831210793079146,-0.0286350176328964,0.3110019860255478,0.3029531202347137,-0.03765706364229,0.0656115759708779,0.1040326871110135,0.0484391213843706,0.0945769071795391,0.1554922185328667,0.0078788458883278,-0.0064899533039906,0.2704794860730276,0.2819799411847896,0.0762419187005846,0.0121033583080128,0.3314099708077456,-0.0544189721838943,0.0490898079575759,-0.0083497456731937,0.0241554636053686,0.1341204735461061,-0.057001167051532,0.0048233218173738,0.1423021436557081,-0.0422906361588867,0.1491755142463423,-0.193929876957009,0.0575677032873754,0.0753108112924609,-0.0072485438351088,0.0337975871237733,-0.0718491715736038,-0.1546416531466505,0.2518692066904423,0.0463367182025495,-0.0936999026762975,0.2721000118709303,0.0003397995180849,0.1768565729709953,-0.0125508011962833,0.1103562061952287,0.0563225171095083,0.0616153896492558,0.1111696957494315,-0.0723825328583665,0.0516504776998603,0.0680037771390238,0.2679370175022129,0.021111227730686,0.0048238293959454,-0.1290655532305125,0.0017183908787535,-0.0997449240721936,-0.031398995410621,-0.0228775007038011,0.080693812504881
C14orf180.rescaled,0.0438175124493969,0.0207372501128745,0.0874833183398126,-0.0145518794536933,0.017453415089443,0.078167430800182,0.0896934858555059,0.1874403706602856,0.8790311026854783,-0.0052268383844271,0.264945158385913,0.93755999336041,0.2939620739614104,0.2118410998503977,-0.1555009428156868,0.2649089566315672,0.26314949442988,0.0310563231555934,0.0483588488862615,0.0339800820391192,0.394397775984659,0.2461545856146348,0.3108650005502608,0.0998710730386223,0.0721887796111743,0.024519175396181,1.0,0.3236601383710937,-0.0111404884833218,0.2289989950631599,0.9178892842139847,0.8492949933919011,0.2486592940418767,-0.0296719540994036,0.199375540040734,0.1307917062244257,0.0520533653446897,-0.0132605485083309,0.1285136431712339,0.3043382246062754,0.207393856910935,0.0619053619335198,0.0583290683841019,0.4678134706761142,0.0599578239694472,0.1964600425589109,0.1468267063388859,0.5976506614829636,0.1469204044426701,-0.0324557458053387,0.0052831192368969,0.1172000337669901,0.0950704841048139,0.2159614488830158,-0.0877717711004329,0.3573615871013744,-0.0018454342289936,0.29998096430345,0.2489939847899608,0.0608237372297079,-0.0340483225299327,0.1822866841533628,-0.1082352435918545,0.7467354714793208,0.4076795308880316,-0.1278571926946575,0.2789511990367169,0.1916994738395363,0.2655335553323193,-0.0649895716144109,-0.0932526940923885,0.1194660255073578,0.2069033435014562,0.2822079644812044,-0.1723810097881942,0.3083423062094593,0.0393905599572811,-0.0679142654225189,0.0627010021158041,0.3589172099691276,-0.092758348993245,-0.0620344787441649,-0.077420610869063,0.1166635465872311,0.3543173900327276,0.3334680862989766,0.8772531235684783,0.2679958766383837,0.2986777185226503,0.3712410098313138,0.1361204346224268,0.3395239380153539,0.9072772213102224,0.0978434138310428,0.3040782897865107,0.0790967314901189,0.2261602494999597,0.170997776217991,0.2774186062935757,0.2605591233824803
SYT3.rescaled,0.035874455546026,0.0548499982417165,0.0858135136114749,-0.1339711818342806,-0.1538133415213269,0.2840821151935637,-0.0730913544934719,-0.1117155823313011,0.3921470000838149,-0.0344123803652487,0.0800237270264938,0.3321825482430564,-0.049288301891022,-0.055542526237514,0.1794749280619208,0.0353212817418228,0.1991003627616145,-0.157771958632921,-0.0728455330506778,0.1839035751203572,0.1102133956045776,-0.0020668231396112,-0.0180752008710298,-0.1223224819130053,-0.1147447450732906,0.1344506115225519,0.3236601383710937,1.0,0.0908856911677935,-0.0483618576346138,0.3214880674429377,0.2148310960769398,0.0354245544888229,-0.0766121153644748,0.2946235120136027,-0.0149919938674915,0.2273736218803103,-0.0705649923737752,0.3292447580809415,0.1412731535108906,0.1901648077783896,-0.0791323594712666,-0.0639026578509332,0.2887364715800657,-0.2521077560831807,0.3511847118090777,-0.1065080511171436,0.1939094089578755,-0.0267678089281793,0.1023549767743517,-0.0176150456072389,-0.0129544325195431,0.2043855985751772,0.1052483047300453,0.1937522189694885,0.1899637460927148,-0.087768409213965,0.0316385926703523,0.4809996002045981,0.1232588729039801,0.2176930370448136,0.1485748254288662,0.1265294186590805,0.2475751176220909,0.2118818288143604,-0.1047758296153846,-0.0385781818172334,0.519124019890452,0.1430028231149729,0.053100908797617,-0.1169789459034623,-0.0437913189869501,0.0868006613506198,0.3571582543854997,0.09293476707574,-0.0032282386668854,0.0347363278305234,-0.297861793356615,-0.1586746747231822,0.2206346875874962,-0.200733803338255,-0.2081269255191071,-0.1114392653876217,0.0204342083637718,0.1946548843346602,0.1990303594548756,0.3171125936032097,0.2437341606258569,-0.0387384853479835,0.2849231051379263,0.2911532038685593,0.0722982394045711,0.3352021258221661,0.0198953829534494,0.087923401645499,0.0187097311081965,0.0180016407231343,-0.0256621601163032,0.0811287253562838,0.2149617744236378
ARV1.rescaled,-0.1027611052862398,-0.0003840832517393,-0.027183622499413,-0.0674018802479368,0.0666746317262359,-0.052731826811608,0.197478061511417,-0.2384146642247986,-0.0197970333558087,-0.0456903353868754,-0.1797235806852749,-0.034153477404152,-0.0996585823448362,-0.2307421071168124,0.0944235460110043,-0.1987903632013639,-0.0883745994340595,-0.0502330743152264,-0.3648081135078422,0.6353856449720684,-0.0179156389059898,-0.192457878202679,-0.1324527108308205,-0.1823365862414417,-0.0858701285083563,-0.0919686176945367,-0.0111404884833218,0.0908856911677935,1.0,-0.1657098063097833,-0.0979063600784518,-0.1465223395954278,-0.2217597889556776,0.0775570796589727,-0.0696278262952868,-0.1310828840878246,0.1554121347311267,0.3031047043151383,0.1312158583360851,-0.2738214451312301,-0.2162403673822207,-0.0371856543949829,-0.1053867744304374,-0.1327047716005329,0.1104671776621918,0.1395514510373538,-0.1525062138034313,-0.2105328652677201,0.172029319013195,0.0028695949590943,0.0262640861856781,-0.1625424114186356,-0.0310585060991333,-0.3000670783733794,0.2566908480790977,0.2342668199093366,-0.0661046832560507,-0.0291398601725307,0.1717538392777531,0.0543285581149633,0.1039000055675885,0.1313757734375651,0.6512779191171015,-0.078794273378075,0.0691827159122704,-0.2031655194346215,-0.1820621134042557,0.0797958303244004,0.0829966841271102,-0.2230276492738086,0.0430918343097187,-0.0906585297573684,-0.0589717118829005,0.1767933618163051,0.1533956469864094,-0.1040482042666394,0.0448597941577491,-0.0639706461931771,-0.2416902960544897,0.0178594815413102,-0.0816590767927915,-0.1163145084682071,0.0097854610934735,-0.1208281138265099,0.0999455141637439,0.2536457260693018,-0.0789905657852073,-0.0777185147661752,-0.1698585637008876,-0.1394501662340916,-0.1299042907247081,0.1550467941237553,-0.0110910522477638,0.2229549840992395,-0.203790260937189,-0.1715338444916399,-0.2561431653243246,-0.17748288082312,-0.2592178972651133,0.0010143881277743
PKMYT1.rescaled,0.1342422807145292,0.2860641034246453,0.2731653936260076,0.0894009754050607,0.0726786909448256,0.2298840932509673,-0.0027116337306266,0.7002175876246194,0.2881286818174296,0.0661589053658941,0.258409479167666,0.2994466812481091,0.604261834543179,0.1391630725793573,0.0278903065500294,0.6629076403858739,0.205621964986062,0.0816921529595958,0.2358112662190382,-0.1908494997345314,0.6170107069461442,0.657400728130038,0.7885476482645054,0.2132447814831823,-0.0470821405657891,0.0263124208571964,0.2289989950631599,-0.0483618576346138,-0.1657098063097833,1.0,0.2824746686268538,0.3698364883867816,0.6672116456579074,-0.0474744274988989,0.0066114248268151,0.2767521178547021,-0.0823563550913406,0.0335989158618699,-0.0109672772478442,0.6649857721317673,0.1032514149258276,0.5467358141185561,0.4052348354733415,0.1104533500167444,0.2451697032377283,0.106734752326926,0.0978463776604674,0.4919194536691305,0.0216598101909147,0.2396786235724705,0.2050238499378512,0.0341081098659136,-0.0670673035780564,0.5055309579547074,-0.0688946347647469,0.0489673702407211,-0.1116963275170571,-0.0205496695510239,0.1332699240090792,0.1096053713038611,0.0611278285397131,0.1431371160740818,-0.3500303417585668,0.3083337148604675,0.1259639845913869,0.0488525982751185,0.6688934632918787,0.0185818531285857,0.0736762373240462,0.1946969855413804,-0.0055978110383963,0.0666555890008675,-0.1634090945125879,-0.0188654843836736,-0.1814499781461597,0.6717764459556946,0.2026806648927513,0.0927157221499673,0.0808438701138567,0.4817357945948863,0.1852321407086148,0.036434330621313,0.2634071968430879,0.1120986167371674,0.0635766487730616,0.1858409344196118,0.293681630840339,0.1319531727875104,0.7121306067929152,0.1979821851950647,0.0347463820926346,0.012096645766574,0.257192714295501,0.0844491635443627,0.2661029370324103,0.1137975752686155,0.6270007126949287,0.1880675247968157,0.1484473999668258,0.1359629197674998
HEPACAM.rescaled,0.0684361151571075,0.0359436879601733,0.1157877028527167,-0.0610688277422132,-0.0605361506345598,0.0497415221408735,0.0995790991836182,0.1817028278202485,0.8892105831624874,0.0112558505382285,0.2482704245330431,0.8994792740968461,0.3059458070902374,0.1956000914053701,-0.1749864871097467,0.2799623755452975,0.2179544519270487,0.0914883043610467,0.0662400251268248,-0.0806982260230182,0.3563145371551836,0.2294148442433805,0.3030971990022367,0.1002004426541257,0.0405822524000774,0.0336035326792706,0.9178892842139847,0.3214880674429377,-0.0979063600784518,0.2824746686268538,1.0,0.860999098759486,0.2276791778821681,0.0711884279083235,0.2289169222848192,0.0553234138877207,0.0582767452189741,-0.1100664494094201,0.1434994116060738,0.3032965605262588,0.1747343336483893,0.0370821592757668,0.0295710999684663,0.4689986551356787,0.0132508848094709,0.2329503412602792,0.0766416374452131,0.5710746476724774,0.059795525736458,0.0016249407442206,-0.0345807527044593,0.1154032195724222,0.1291639550616707,0.2233745210186092,0.002478054097964,0.3154867180997148,0.0197382461513025,0.2235463633231545,0.2509597057632889,0.0318767989695994,0.0233769348089085,0.1468821813041686,-0.1567092048618882,0.7084967368173934,0.4403299921401943,-0.0731671302301726,0.2451563775793765,0.2206268826120845,0.3156311242561408,-0.0631988167942897,-0.0987954500836254,0.1199164521905495,0.2364582182116585,0.2920621076201654,-0.2062986298629668,0.2896208346680535,-0.0192384011704044,-0.0452340652276109,0.0602780183637239,0.2800220572343159,-0.1178195724540585,-0.0295383841967578,-0.0978652250795658,0.1014376818043989,0.3271873699099015,0.2966687570054485,0.8848484916951938,0.1960723943217946,0.2769577050894383,0.3213259133475092,0.2108890868010864,0.2794910091151141,0.893448114388813,0.066302299531463,0.304432808837119,0.0839360350433173,0.2255751019449778,0.1607851898298271,0.3257650776713532,0.2288969941365395
ITGA7.rescaled,0.0685277322406915,0.109434849759691,0.1593808809328214,0.0377462703140381,0.053116344692232,0.0713404590942587,0.0387930299251431,0.3129238117315633,0.8585974236621856,0.0054482250466756,0.3214270046536555,0.884286287027282,0.3339324940130646,0.2320453816238093,-0.1395393600185039,0.3232455976156239,0.2894346472770477,0.0523280821970821,0.1183903537286775,-0.1160707566314751,0.4503330710968061,0.318050780957587,0.384452714267546,0.1443026287170663,0.0270229261852601,0.0330053324169743,0.8492949933919011,0.2148310960769398,-0.1465223395954278,0.3698364883867816,0.860999098759486,1.0,0.3643461060814106,0.0331987915844938,0.2350314755358925,0.1835747610472935,0.0463932465560981,-0.0724283406942466,0.0870149917473925,0.3822359290002587,0.2171027048531939,0.1523124126109178,0.1482242350591429,0.4496352270388958,0.0866090029392469,0.1991663640136353,0.1722340555780959,0.7409185299202354,0.1235403184871857,-0.0026159658558493,-0.0145896499041575,0.1268795377201373,0.1208052788444628,0.3100622002021291,-0.1206727744432964,0.3315984950872844,0.0377612969737114,0.2610487736517521,0.1905892089774165,0.0547435850832514,0.0014224380867055,0.1771040394311569,-0.2720575840672579,0.6931347421657551,0.4527853906588208,-0.0741957895885224,0.3900328368903606,0.1866304080235126,0.2811110378948604,-0.0227183351760885,-0.1207509832243164,0.1842391607918836,0.2004117600882694,0.2340806174747267,-0.2214901229100559,0.3882778947730573,0.118080598707436,-0.028774204223145,0.1171067886643042,0.3886645529622187,-0.0479457606877905,0.0037729294839667,-0.0349747109763328,0.1651507945355807,0.3228950801151229,0.270627266979813,0.8546412957887235,0.2491679542278492,0.3957561696417341,0.3435024938478312,0.1615794057253742,0.3047011389336594,0.8353049807776652,0.1782177142217741,0.3976600904259276,0.0435768939213495,0.3264856020884229,0.2439647730003474,0.2837002721452751,0.2731824822582935
DLGAP5.rescaled,-0.0369600504946497,0.0419249835807951,0.0223176732707037,0.0344574559066128,-0.1510782103902729,0.08655104517432,-0.0702706560805909,0.8367946630173255,0.2869269370535879,0.0406900115529095,0.2625630216546999,0.3191363706028794,0.7617170357574736,0.1627427695759488,0.0940948690907667,0.7841703583581385,0.1601643644006752,0.0067679576681904,0.1119906598908861,-0.1940005915148167,0.8008449524410016,0.7417879426193321,0.8012564169406222,0.2405422710127609,-0.055852782170127,-0.0054690989532843,0.2486592940418767,0.0354245544888229,-0.2217597889556776,0.6672116456579074,0.2276791778821681,0.3643461060814106,1.0,-0.0889384538402491,0.1760562558632815,0.2806014696083838,0.0088985790847342,-0.109592651856831,0.1174451145696054,0.8365756549413287,0.2410763674576181,0.6996283504832951,0.2418650140828586,0.2683407438144845,0.13261780996902,0.0140309345558897,0.0268661329762897,0.474996594725002,-0.0410942523997949,0.068388304319931,0.2196146436419534,0.0713383293385583,-0.1337327027350808,0.7300230321492168,-0.1953886840175043,0.046540162643824,-0.1385384217544483,0.1874220846439143,0.2397635554046962,0.0637865366691165,-0.0510376785986535,0.3405295039007319,-0.4036950809721907,0.2785659786809627,0.2558423250540835,0.1026152378837269,0.8009800383221353,0.2600283922794624,0.0960211887132509,0.1994084636304005,0.0539720659021558,0.0845197396239534,-0.1616997380278618,0.1467480253888841,-0.169588058743179,0.8517648835731381,0.2049466844283097,-0.100236948602266,0.0881406797643208,0.6371795157217385,0.0215598835687637,-0.0706139846452499,0.1702573323194427,0.183463240606278,0.1647328015282907,0.1638620388220346,0.2210544833948185,0.18002760252274,0.8419221761210574,0.3626083350290662,0.1502990347604361,-0.0389044911168353,0.2427475541275836,0.0120404871114473,0.4171612171025129,0.0205071185001758,0.8736915284692743,0.3408676504712449,0.1144251209584105,0.3878644702944704
TAT.rescaled,0.0300910911282175,0.0770125486169072,0.1050461958411433,-0.1968656775912828,-0.0521155303616913,-0.0884812992154737,0.0220494740586817,-0.0757492807353784,-0.0644416744696993,0.117124104837304,0.0318517783947829,-0.0351694340704831,-0.0361522798005295,0.0664703057086271,-0.2566462134576082,-0.0227917474353182,-0.0148389690980937,0.0918799666983768,0.0323988597056249,0.009787723852988,-0.0372624323982423,-0.1550267123920043,-0.0381080065370329,0.057291526709878,0.0634527563527294,-0.0156778843541686,-0.0296719540994036,-0.0766121153644748,0.0775570796589727,-0.0474744274988989,0.0711884279083235,0.0331987915844938,-0.0889384538402491,1.0,0.0203994332626807,-0.0458645721753937,-0.05072361308505,-0.1422775644129067,-0.0609223577836085,-0.0938827308379814,-0.1914151182652228,-0.0310987469932568,-0.0156675593484264,0.0469530439166697,0.0166028764648587,-0.0086568841485775,-0.0791515562815044,-0.0067246305424097,-0.1730943772516533,0.1217849749900314,-0.2291653775476511,0.0867475619367442,0.1671264357994471,-0.087107482870309,0.048432820227164,-0.0253932859692108,0.1871564541143864,-0.1345591510986988,-0.0190355210999856,-0.0046605398215604,-0.0392102751004018,-0.0659703308536063,0.1350861278154119,-0.0627511173827329,0.1460405960766407,-0.0202256153833492,-0.1567647975088349,0.0283088522617994,0.0954404943954476,-0.2287344226624089,-0.0323651536857684,0.2277831834014396,0.0791221864627063,-0.0376188585474343,-0.1006074064628418,0.0167861421607092,-0.2187423898690653,0.0926960141519408,0.0495055723644238,-0.206806958064085,-0.0030013813558041,0.3124770312571713,0.0691127114513465,0.0215016275365536,0.1137933042194017,-0.1064502100456975,-0.0950380548954077,-0.1373922024094359,0.0352166081844025,-0.0608424263003531,-0.0646030769214212,-0.1103773638520083,0.0394611452681297,0.0010609114112618,-0.001241149220435,0.0900394604768526,-0.0628473138216796,0.010920994423701,0.0756388805462387,-0.1839077590758386
CES3.rescaled,-0.0870511736948739,-0.0487860769068468,-0.0781961236855489,0.0688238620079491,-0.1131707510143953,0.0711850367384373,0.0773175618704204,0.0929444181572159,0.2309964537596905,-0.0240609805626552,-0.0082466474153302,0.1477410559022566,0.1968999182568614,-0.0221422349104686,-0.034842779898824,0.140422778189892,0.0903151869550705,0.0012227656135366,0.0006110069139385,-0.0721536423028765,0.0949008802901889,0.1370799508171021,0.0746384732164907,0.0026192955207763,-0.0728677677744868,-0.0257960025670011,0.199375540040734,0.2946235120136027,-0.0696278262952868,0.0066114248268151,0.2289169222848192,0.2350314755358925,0.1760562558632815,0.0203994332626807,1.0,-0.0612985245703032,0.3138593423796305,-0.1862746043668052,0.0135962339457359,0.1054231700426802,0.1837350213728666,0.0742514736734052,-0.0357986141118811,0.2739972105341524,-0.1837545148453406,-0.000323698367831,-0.1085956791358412,0.3035994505399217,0.0160893258540122,-0.0856798517138685,-0.0044985671635197,-0.0548438230515917,0.0639756625262425,0.2295677098606793,0.1948525756269949,-0.0070783596252266,0.0433970142783095,0.0579562895164274,0.2554346165800302,-0.0071897589522508,0.0960954679889103,0.1008355355992356,0.0018360899071119,0.1819787714514106,0.2260822112417861,0.1111088195815039,0.1554341598044982,0.109614898702977,0.4635567957198678,0.0511380207810043,-0.0571732415191237,-0.1438689845948163,0.0378978523528096,0.326236728467472,0.0076173999286818,0.1144887779402594,-0.0702743545610512,-0.2029908710316361,-0.0787088681683748,0.2246943940945768,-0.0893808990058953,-0.1198500236149663,-0.0925999420479431,-0.0393347961338068,0.0187821089352408,0.1127191545840847,0.2649107980811144,0.2190398664421338,0.080035575268609,0.1506575054681415,0.1983241772128867,-0.0108756866000598,0.2017638153045588,-0.1344849310774838,0.2572915750907257,0.1391833242317321,0.2014839652160446,0.0152479529565839,0.1342999160772095,0.2668819638139112
IFI27.rescaled,0.1921887256256171,0.0239382417080949,0.1457230857553628,0.022308892629207,0.0660638293385219,0.0915234404051683,0.022941684206329,0.3437388721166532,0.0814618334605463,0.1283755167972827,0.8482135814921666,0.1175679645752695,0.2165532591583999,0.7608192342355696,0.120423943168618,0.3679721506130071,0.3248554550946468,0.0313229240789486,0.2606086644561891,-0.0108826065199426,0.3851474783260059,0.3201672721392433,0.3442980535853112,0.6931553268530465,0.1819113223449568,0.1290112588139864,0.1307917062244257,-0.0149919938674915,-0.1310828840878246,0.2767521178547021,0.0553234138877207,0.1835747610472935,0.2806014696083838,-0.0458645721753937,-0.0612985245703032,1.0,0.0218332444056621,-0.0111523886343671,0.17337574079188,0.3747570229560448,0.5796991284660759,0.1544308347731193,0.3073969265592169,0.1253931981919548,0.1232512239327079,0.1527210471089487,0.1398892543243521,0.2055726964964473,-0.0967321108599177,0.0218152641279186,0.12116759090706,0.697690088172478,0.013512748877079,0.2358505836473213,-0.1576259926559303,0.1115022299730226,-0.2597660191004523,0.1221286331261594,0.071455592586547,0.0668053466505085,-0.0790327850561881,-0.0692239996220119,-0.1560090403453218,0.162753860910759,0.2259064168125247,0.0766643084460519,0.3337011892450387,0.2122574745850681,-0.066441162345872,0.2102786822715209,-0.078923760943513,0.7062397637706767,0.1165092179300095,-0.0057884722336202,-0.0428593071880544,0.307601336101566,0.1207861348029978,0.0068094865067423,0.7532301945573762,0.191642067520329,0.0396832728084552,0.2502550237537045,0.2657646662476773,0.7776174958332288,0.0568437661809078,0.0440410067108413,0.1191588984480198,0.2819901193689776,0.3271412277257404,0.1920659543243283,-0.0578974964581989,0.1187590276350692,0.0915617226627177,-0.1947027757890373,0.094219954909969,0.1855949232456053,0.2901977353672794,0.7133573815192508,0.5202513193433986,0.0571175318834841
SLC9A2.rescaled,-0.0524501536328578,-0.2584857412994327,-0.1691491613672021,-0.1704036002631722,-0.3072098633262649,-0.0673060168987985,-0.0876381814575032,0.0134104405094736,0.0750677850028505,-0.0395860599906166,-0.0128100918178388,0.0232693210055599,0.1026563760254178,-0.0713259385724155,-0.003760496664936,0.0465591916078388,0.1933451878808354,-0.3068434706184367,-0.2645355370945786,0.0463153468009913,-0.0058507897901736,0.15319755679156,0.0755979280066673,-0.0818045220168271,0.1059755893312381,-0.1542709668277461,0.0520533653446897,0.2273736218803103,0.1554121347311267,-0.0823563550913406,0.0582767452189741,0.0463932465560981,0.0088985790847342,-0.05072361308505,0.3138593423796305,0.0218332444056621,1.0,-0.2222999746760253,0.2076064362612323,0.0691717629274275,0.0583530983177016,-0.0083558389262093,0.0404162869997384,0.0904595926866867,-0.0638757668390146,0.0570398144354971,-0.2389141148597685,0.0165690976643801,-0.0953199700940883,-0.2491605446317631,0.0306583479591944,-0.0925705326552849,0.0727426058551457,0.0828585075943933,0.2618762800519141,-0.0298521116721562,-0.2835291081930769,-0.0076900145233215,0.4154028251007287,0.0615912319696995,0.0600040936722844,-0.0172895333356376,0.205110469030184,0.0063831583899242,0.2790000239200904,0.1125180932830644,-0.0095074807784852,0.2058975212542858,0.2120004220742631,0.235945273502646,-0.0336214320689429,-0.0738107114647698,0.0373225667702884,0.3391439502465482,-0.0612086200683942,-0.0323124557963632,0.1252777432423909,-0.1733763991181155,-0.1439743797030195,0.1172733855268523,-0.321578433750838,-0.0651901431855846,-0.2046562395076682,-0.0055016304666564,0.2235042152618876,0.2113765078503957,0.083257743232991,0.1889334809512404,0.0210175684426587,0.2524471263006524,0.1647041773321262,-0.017151633495142,0.0916017524421943,-0.0956013359355843,0.2250182483346008,-0.007480134585908,0.0709398578083993,0.0821826665507992,-0.0109970418773831,0.1108570702902302
GRIK3.rescaled,0.0819003470519064,0.1122337001852383,0.2228841203004192,0.1316045338421863,0.4256411677041287,0.3182599489036974,0.1083950148427661,-0.0785114917063488,0.0057594671910305,0.2048155078154248,-0.0834679547390819,-0.0180733328376164,-0.0637767856334068,-0.0062237039217955,0.2869214982042187,-0.1532253421293057,0.0633715768838301,0.1377016029365203,-0.0111572415839279,0.3790274764949411,0.0294413487587403,-0.1269966477636083,-0.108615017472498,-0.0191233353962707,-0.039068970188437,0.3216009842775416,-0.0132605485083309,-0.0705649923737752,0.3031047043151383,0.0335989158618699,-0.1100664494094201,-0.0724283406942466,-0.109592651856831,-0.1422775644129067,-0.1862746043668052,-0.0111523886343671,-0.2222999746760253,1.0,-0.0480026000093251,-0.145981850112319,-0.1110565976659335,-0.1586166040898653,0.1324619957340855,-0.1351356949179972,0.2315683407882493,0.143675921910937,0.3456896211197242,-0.0290864916718857,0.0949575850206043,0.1586257017996316,0.0427278078676109,-0.0140955530163697,-0.1733629177906968,-0.2133847743162906,-0.0016925129844167,0.2605329788291229,0.0441195818972498,0.1185819638639158,-0.2420804750921711,0.3829318431930696,0.0837698254858407,0.1133311590970135,0.1838079613027305,0.0390691205085902,-0.0791142757830932,-0.1713797577941544,-0.1261276532954778,0.0067172138988596,-0.1002787511178472,-0.1517173258233163,-0.0072788190105236,-0.0211087039610913,-0.1132820379316025,-0.2450659618911678,0.0282361660778503,-0.1489309950310565,0.1540011047801058,0.0840833401014888,-0.0544496377627392,-0.0804179840507625,0.2462071004000651,-0.1634603477977629,0.1722918811672782,-0.1060411695641737,-0.0429163501484304,0.1834815900151408,-0.0111486005072158,0.052374286393521,-0.0663418009096335,-0.0844669210069548,-0.0040291823738665,0.1804036870391427,-0.0740984565422202,0.2827970120653174,-0.2668209698845901,-0.1744227064074105,-0.2058026670706968,-0.1096147076533346,-0.1545488774373715,-0.0732586335501811
